id,frame,x [nm],y [nm],z [nm],uncertainty [nm],centroid [nm],cluster_label
204.0,1.0,16161.1507423948,26919.02649316057,399.664076187314,9.1716,697.86,4.0
205.0,1.0,16527.29317181728,23373.222035498315,-61.648457894412445,26.796,697.86,5.0
206.0,1.0,16682.787952843504,23439.57259600439,117.9557213377472,23.88,697.86,5.0
207.0,1.0,16550.161695864488,23618.119484276503,105.47032730621466,8.6581,697.86,5.0
208.0,1.0,16725.0684947886,23291.596740794066,290.88626209257365,16.977,697.86,5.0
209.0,1.0,16756.744922400183,23228.520884943264,211.19415581406003,9.0774,697.86,5.0
210.0,1.0,16594.730864354766,23433.80097312843,-255.4378292671288,14.833,697.86,5.0
211.0,1.0,16677.317994848832,23406.038703600905,13.915378906718814,29.236,697.86,5.0
212.0,1.0,16743.17481469116,23556.54382864108,7.471764824193926,26.796,697.86,5.0
213.0,1.0,16846.963323098975,23265.96515803052,332.1470260186188,10.44,697.86,5.0
214.0,1.0,16833.776467603027,23379.62169884514,152.3466618025507,17.569,697.86,5.0
215.0,1.0,16819.621319431986,23569.487716784035,-45.62131141126639,14.833,697.86,5.0
216.0,1.0,16659.312989234724,23203.68228161584,-162.52704012830372,22.343,697.86,5.0
217.0,1.0,16753.757732299153,23564.500577355688,66.83312856135605,21.567,697.86,5.0
218.0,1.0,16562.917498243332,23254.926653623694,116.96504412727404,24.172,697.86,5.0
219.0,1.0,16522.57709767521,23482.149635141028,-23.67616178452046,9.499,697.86,5.0
220.0,1.0,16536.958853204218,23373.61353336788,-152.98710975297735,14.833,697.86,5.0
221.0,1.0,16796.817810349734,23454.852395843434,-138.5771445492266,19.737,697.86,5.0
222.0,1.0,16787.971005852956,23335.94233418599,144.87635641826932,32.772,697.86,5.0
223.0,1.0,16848.58229886658,23488.315891140515,241.14722652304633,21.939,697.86,5.0
224.0,1.0,16726.918239702292,23337.699869549484,408.87047412615476,11.55,697.86,5.0
225.0,1.0,16560.96541244823,23459.310651343094,31.095807524050272,28.917,697.86,5.0
226.0,1.0,16870.494748057627,23389.250412517413,-1.6432094300856193,19.737,697.86,5.0
227.0,1.0,16831.636899573426,23465.236969188274,153.18890488684605,7.2724,697.86,5.0
228.0,1.0,16481.148566237465,23342.62697501165,20.436232182493313,31.586,697.86,5.0
229.0,1.0,16657.451448725813,23507.119235862516,180.23595428658567,11.65,697.86,5.0
230.0,1.0,16770.501926323257,23404.857078713387,226.1937083200438,23.913,697.86,5.0
231.0,1.0,16823.646068823775,23568.758426783847,201.83575543990457,8.3989,697.86,5.0
232.0,1.0,16690.07877114458,23405.67585190149,92.10137537063359,8.3152,697.86,5.0
233.0,1.0,16472.13570260534,23479.71923213026,161.9531379340419,9.0539,697.86,5.0
234.0,1.0,16846.100058733784,23505.039132608523,151.94627631745396,28.115,697.86,5.0
235.0,1.0,16772.546093617624,23340.479885409906,86.26868602909644,23.647,697.86,5.0
236.0,1.0,16533.51946116705,23391.699143346155,207.47900549300965,19.22,697.86,5.0
237.0,1.0,16607.5527044373,23407.88968404961,64.91909440083205,17.937,697.86,5.0
238.0,1.0,16696.81035382749,23257.99205759495,-146.91294383197518,8.2886,697.86,5.0
239.0,1.0,16763.762085677823,23354.99566446544,90.28998354725708,35.262,697.86,5.0
240.0,1.0,16718.16751559884,23658.092562242637,276.01066446039624,23.502,697.86,5.0
241.0,1.0,16671.306740757245,23336.561595965082,-66.70709842240774,19.737,697.86,5.0
242.0,1.0,16553.318629782647,23413.941261657277,-104.9767304148404,8.2886,697.86,5.0
243.0,1.0,16475.745011610936,23419.28393658639,96.60072178507902,8.5477,697.86,5.0
244.0,1.0,16681.75722902818,23365.85039020781,108.15528642576977,21.609,697.86,5.0
245.0,1.0,16821.488186344057,23276.036503381034,411.37075549156566,28.302,697.86,5.0
246.0,1.0,16462.013448037935,23336.68377765801,231.10275190457625,22.44,697.86,5.0
247.0,1.0,14107.574289661718,26670.66564217363,604.1460802103359,17.88,697.86,6.0
248.0,1.0,14044.018223496034,26416.119466706023,509.34358958406057,17.516,697.86,6.0
249.0,1.0,14116.38363940489,26497.874277217048,659.8288751315285,8.4645,697.86,6.0
250.0,1.0,13980.36437024944,26452.690653084024,478.4565207529105,17.615,697.86,6.0
251.0,1.0,14137.761960739157,26327.897292061665,251.32021840041853,16.581,697.86,6.0
252.0,1.0,14164.942470263275,26695.352153396787,660.0599477853435,8.4645,697.86,6.0
253.0,1.0,14189.021397854998,26500.233154597663,306.14677160766746,19.779,697.86,6.0
254.0,1.0,13916.208717633694,26529.64082001463,424.94781379266965,18.094,697.86,6.0
255.0,1.0,14046.047136902194,26477.570246079602,582.0680367148925,35.928,697.86,6.0
256.0,1.0,14088.104750109636,26564.74722385897,408.9034869582207,22.103,697.86,6.0
257.0,1.0,14099.062420228971,26716.359416414278,429.2102283402643,16.972,697.86,6.0
