id,frame,x [nm],y [nm],z [nm],centroid [nm]
317,1,3988.8,1070.6,-634.11,670
318,1,3926.8,1048.6,-630.57,670
319,1,3890.8,1006.3,-562.73,670
320,1,4045.1,931.44,-805.03,670
321,1,4055,943.36,-16.671,670
322,1,4059,957.07,-36.244,670
323,1,3884.3,953.64,-59.274,670
324,1,3878.6,963.63,-601.78,670
325,1,4010.9,1089.1,-618.49,670
326,1,3923.5,1090.2,-213.78,670
327,1,3994.3,1100.9,-218.69,670
328,1,4067.2,951.26,-600.72,670
329,1,4065.8,1040.7,-202.43,670
330,1,3983.1,1108.2,-264.48,670
331,1,4065.4,930.42,-248.79,670
332,1,4091.6,993.25,-544.92,670
333,1,4047.8,908.43,-542.28,670
334,1,3981,867.39,-276.4,670
335,1,4046.5,1105,-65.663,670
336,1,4076,1083,-713.66,670
337,1,3868.7,1071,-741.99,670
338,1,4024.2,1123.2,-95.966,670
339,1,3843.2,960.26,-85.881,670
340,1,4009.7,1128.8,-727.16,670
341,1,3914.9,879.75,-745.96,670
342,1,3982.2,855.78,-99.786,670
343,1,4037.6,871.77,-74.209,670
344,1,3978.2,1126.4,-77.893,670
345,1,3988.3,1131.9,-69.306,670
346,1,3986,862.97,-720.6,670
347,1,4066.5,1088.3,-85.135,670
348,1,4035,1119.8,-91.696,670
349,1,3842.9,1026.5,-731.31,670
350,1,4107.4,999.7,-102.66,670
351,1,3971.2,857.44,-82.744,670
352,1,3933.1,866.97,-716.84,670
353,1,4093.5,912.14,-494.3,670
354,1,3849.5,920.13,-494.41,670
355,1,4121.6,1036.3,-475.87,670
356,1,3908,853.02,-327.37,670
357,1,4102.6,912.43,-474.12,670
358,1,3977.1,1149.2,-476.75,670
359,1,4056.3,863.48,-330.82,670
360,1,3963.6,1157.1,-152.27,670
361,1,3924.8,1151.5,-172.88,670
362,1,4004.6,1153.2,-638.63,670
363,1,3846.2,1104.9,-655.13,670
364,1,3853.4,1103.2,-661.78,670
365,1,4146.5,1022.2,-552.95,670
366,1,4130.4,926.02,-257,670
367,1,3886.9,1160.2,-217.73,670
368,1,3880.5,1159.5,-216.1,670
369,1,4159.5,1014.8,-582.63,670
370,1,3923.2,1182.5,-499.66,670
371,1,4111.7,1153,-257.61,670
372,1,3916,1314.8,81.366,670
373,1,3945.2,1326.5,-682.76,670
374,1,3961.1,1321,-276.75,670
375,1,3914.7,1274.9,-250.71,670
376,1,3882.5,1304.6,-211.22,670
377,1,3942.3,1282.2,-229.85,670
378,1,3969.5,1333.9,-206.72,670
379,1,3928.9,1273,-574.01,670
380,1,3966.3,1341,-251.98,670
381,1,3970,1314.5,-540.61,670
382,1,3904,1275.9,-572.68,670
383,1,3889.8,1289.5,-569.03,670
384,1,3975.4,1320.8,-574.33,670
385,1,3961.6,1263,-520.13,670
386,1,3993.1,1339,-671.59,670
387,1,3973,1263.8,-125.99,670
388,1,3900.5,1248.6,-677.24,670
389,1,3995,1340.7,-157.91,670
390,1,3888.3,1254.3,-111.74,670
391,1,3997.7,1345.2,-115.38,670
392,1,3935.8,1233,-239.9,670
393,1,3998.9,1379.6,-795.51,670
394,1,3838.1,1389.6,-612.15,670
395,1,4027.9,1285.9,-592.96,670
396,1,3926,1216.7,-596.1,670
397,1,3823.1,1312.5,-198.33,670
398,1,3970.9,1224.3,-186.58,670
399,1,4029.5,1339.3,-185.85,670
400,1,3824.8,1289.3,-175.05,670
401,1,4035.9,1302.1,-246.02,670
402,1,3947.3,1210.9,-529.3,670
403,1,3806.1,1313.4,-260.61,670
