id,frame,x [nm],y [nm],z [nm],centroid [nm]
262,1,1709.2,8527.3,-677.42,670
263,1,2012.1,8573.7,-678.33,670
264,1,1904.2,8758.3,-674.58,670
265,1,2013.8,8557.9,-192.36,670
266,1,1957.5,8472.8,-174.03,670
267,1,1855.4,8763.2,-189.06,670
268,1,1991.8,8687.4,-178.35,670
269,1,1912.5,8753.9,-174.72,670
270,1,2007.9,8548.5,-688.5,670
271,1,1975,8705.9,-684.13,670
272,1,2013.5,8576.8,-198.5,670
273,1,1691.5,8674.9,-287.19,670
274,1,1845.6,8428,-574.24,670
275,1,1700.2,8510.7,-284.77,670
276,1,1801.3,8436.3,-579.14,670
277,1,1937.4,8443,-281.77,670
278,1,1741.7,8448.3,-614.24,670
279,1,1746.2,8453.8,-612.01,670
280,1,1726.9,8740.3,-255.45,670
281,1,1665,8595.8,-623.79,670
282,1,1689.6,8689.7,-253.81,670
283,1,1672,8559.4,-610.92,670
284,1,1983.8,8728.5,-251.55,670
285,1,2031.7,8567.3,-617.37,670
286,1,1769,8432.2,-250.99,670
287,1,1831.6,8413,-255.11,670
288,1,2030.5,8539.8,-251.04,670
289,1,1985.1,8726.1,-622.05,670
290,1,2036.8,8627.3,-248,670
291,1,1994.2,8482,-614.85,670
292,1,2032,8619.1,-616.92,670
293,1,1688.2,8675.3,-256.62,670
294,1,1871.8,8798.6,-336.84,670
295,1,2051.5,8575.8,-290.06,670
296,1,1784,8404.2,-297.59,670
297,1,1659.9,8524.3,-296.79,670
298,1,3474.7,12083,125.62,670
299,1,3473.5,12063,-1081.8,670
300,1,3462.9,12050,-760.26,670
301,1,3480.2,12087,-300.45,670
302,1,3459.2,12101,-571.91,670
303,1,3444.5,12056,-105.86,670
304,1,3427.9,12084,-588.85,670
305,1,3489.2,12052,-569.49,670
306,1,3431.5,12039,-593.04,670
307,1,3414.1,12059,-548.45,670
308,1,3427.7,12043,-245.95,670
309,1,3506.7,12052,-308.64,670
310,1,3490.2,12033,-557.61,670
311,1,3423.4,12092,-597.21,670
312,1,3503,12076,-577.58,670
313,1,3419.1,12047,-584.18,670
314,1,3447.9,12034,-562.22,670
315,1,3487.3,12040,-561.88,670
316,1,3448.6,12110,-252.59,670
317,1,3488.5,12105,-543.8,670
318,1,3455.7,12112,-267.83,670
319,1,3499.6,12093,-565.93,670
320,1,3456.8,12016,-671.07,670
321,1,3456.5,12140,-534.87,670
322,1,3521.3,12098,-531.51,670
323,1,3441.9,12140,-144.3,670
324,1,3374.9,12054,-257.92,670
325,1,3534.4,12015,-39.801,670
326,1,3548.5,12134,-236.81,670
327,1,3558.4,12009,-268.32,670
328,1,3455.2,12197,-557.04,670
329,1,3478.4,11947,-291.64,670
330,1,3464.1,12209,-89.034,670
331,1,3337.8,12124,-734.63,670
332,1,3351.9,11998,-104.39,670
333,1,3533,11940,-336.16,670
334,1,3566.6,12180,-352.74,670
335,1,3531.8,12205,-498.41,670
336,1,3311.6,12071,-502.08,670
337,1,3309.2,12131,-180.34,670
338,1,3326.4,11973,-174.8,670
339,1,3591.5,11971,-177.38,670
340,1,3350.8,11948,-170.71,670
341,1,3341.5,11958,-165.6,670
342,1,3513.3,11912,-671.31,670
343,1,3615.3,12136,-171.29,670
344,1,3560.1,11936,-191.31,670
345,1,3498.2,11906,-174.29,670
346,1,3568.4,12202,-683.54,670
347,1,3486.2,11911,-657.72,670
348,1,3610,12136,-657.15,670
349,1,3588.6,12191,-569.47,670
350,1,3622,12142,-562.37,670
351,1,3297.3,12155,-599.96,670
352,1,3275,12127,-329.24,670
353,1,3430,11874,-518.64,670
354,1,3635,12178,-289.02,670
355,1,3437.9,12274,-563.23,670
356,1,3643.1,12161,-570.16,670
357,1,6398.6,1416.2,-74.352,670
358,1,6404.5,1423.4,-142.44,670
