id,frame,x [nm],y [nm],z [nm],centroid [nm]
16652,1,5564.4,2191.9,-35,700
16653,1,6049.5,2368.4,-35,700
16654,1,4441,2668,-35,700
16655,1,2022.9,5428.6,-35,700
16656,1,1234.5,6060.6,-35,700
16657,1,838.08,6374.1,-35,700
16658,1,1330.7,7125.2,-35,700
16659,1,3921.4,10873,-35,700
16660,1,6539.5,1637.8,-25,700
16661,1,3882.8,2186.4,-25,700
16662,1,3350,2635.4,-25,700
16663,1,1890.7,4488,-25,700
16664,1,7094.7,4939.6,-25,700
16665,1,1882.9,7473.9,-25,700
16666,1,3356.5,7495.3,-25,700
16667,1,2356.1,8805.9,-25,700
16668,1,1389.9,9116.5,-25,700
16669,1,7533.2,9169.6,-25,700
16670,1,4363.6,9416.5,-25,700
16671,1,7225.8,9550.4,-25,700
16672,1,3509.1,9830.8,-25,700
16673,1,2015.7,2938,-15,700
16674,1,1580.1,5931.3,-15,700
16675,1,6181.9,7066.4,-15,700
16676,1,6821.5,7584.2,-15,700
16677,1,2971.5,11216,-15,700
16678,1,5539.1,2518.5,-5,700
16679,1,3407.8,3929.6,-5,700
16680,1,7834.5,5974.7,-5,700
16681,1,2051.5,6791,-5,700
16682,1,3677.2,7824.4,-5,700
16683,1,5577.7,9183.6,-5,700
16684,1,4114.4,10230,-5,700
16685,1,5351.5,10881,-5,700
16686,1,2343.1,11463,-5,700
16687,1,2835.2,11711,-5,700
16688,1,6397.3,2399.5,5,700
16689,1,6478,3401,5,700
16690,1,7502.8,3534.8,5,700
16691,1,4194.4,4278,5,700
16692,1,5272.1,5408.5,5,700
16693,1,4926.3,6312.3,5,700
16694,1,4507.3,7064.1,5,700
16695,1,1375.9,8452.9,5,700
16696,1,1800.8,9890.7,5,700
16697,1,4301.3,11493,5,700
16698,1,5617.8,11970,5,700
16699,1,5524,1230.1,15,700
16700,1,8411.2,5196.6,15,700
16701,1,1987.1,5674.6,15,700
16702,1,1169,6194.7,15,700
16703,1,7696.8,6262.6,15,700
16704,1,758.95,6344.6,15,700
16705,1,7979.1,6488,15,700
16706,1,6703.1,2742.3,25,700
16707,1,6915.3,2815.2,25,700
16708,1,2082.7,4765.3,25,700
16709,1,8056.6,4776.2,25,700
16710,1,1751,4813.6,25,700
16711,1,2857.5,4862,25,700
16712,1,8434.4,4872.1,25,700
16713,1,8437.4,6650.4,25,700
16714,1,689.91,6782,25,700
16715,1,1857.5,7565.8,25,700
16716,1,2550.9,9423.8,25,700
16717,1,3249.3,9630.8,25,700
16718,1,2268.7,9768.5,25,700
16719,1,4370.9,10778,25,700
16720,1,2359.4,10802,25,700
16721,1,2561.6,11086,25,700
16722,1,5601.5,11903,25,700
16723,1,3526.6,12450,25,700
16724,1,6312.1,1622.6,35,700
16725,1,6416.5,1988.5,35,700
16726,1,5020.1,2293.8,35,700
16727,1,3529.2,2408.8,35,700
16728,1,2433.2,4669.8,35,700
16729,1,2155.9,5467.5,35,700
16730,1,4098.5,5661.4,35,700
16731,1,8155.3,6109.5,35,700
16732,1,7917.4,7113.6,35,700
16733,1,6146.2,8212.9,35,700
16734,1,6838,8887.7,35,700
16735,1,1898.9,10869,35,700
16736,1,3056.1,11130,35,700
16737,1,5947.4,11757,35,700
16738,1,4054.4,1371,45,700
16739,1,5877.9,7065.2,45,700
16740,1,1400.7,7168.9,45,700
16741,1,1891.2,7376.3,45,700
16742,1,2136.1,7509.2,45,700
16743,1,3146,7960.5,45,700
16744,1,8224.5,8159.7,45,700
16745,1,7896.5,8494.3,45,700
16746,1,5912.7,10877,45,700
16747,1,6280.8,10908,45,700
16748,1,4445.4,1046.2,55,700
16749,1,5579.9,1153,55,700
16750,1,1269.1,4368.2,55,700
16751,1,3349.9,7490.5,55,700
16752,1,4483.7,9836,55,700
16753,1,4274.9,10399,55,700
16754,1,6801.3,2653.8,65,700
