"id","frame","x [nm]","y [nm]","sigmax [nm]","sigmay [nm]","intensity [photon]","offset [photon]","uncertainty [nm]","centroid [nm]","bgstd","z [nm]","z uncertainty","ydif","centroid2"
16900.0,1650.0,37597.0,4422.6,421.97,421.97,5556.0,115.75,24.11,702.17,0.0,1.0,0.0,-0.051876,682.3
16901.0,1650.0,37766.0,12915.0,220.66,220.66,1181.3,110.91,23.188,702.03,0.0,1.0,0.0,-0.87811,682.07
16902.0,1650.0,9976.9,18020.0,112.86,112.86,368.82,111.26,24.519,687.76,0.0,1.0,0.0,-1.1055,682.48
16904.0,1650.0,12554.0,34731.0,283.17,283.17,1954.7,96.85,24.34,695.56,0.0,1.0,0.0,0.22272,688.92
16905.0,1650.0,22315.0,37500.0,216.58,216.58,1748.3,98.113,16.813,705.92,0.0,1.0,0.0,1.5738,694.13
16906.0,1651.0,37625.0,4472.9,223.82,223.82,883.02,113.61,37.58,703.09,0.0,1.0,0.0,-0.23276,683.2
16907.0,1651.0,37808.0,12882.0,181.0,181.0,878.22,120.85,32.248,701.68,0.0,1.0,0.0,-0.59848,681.7
16908.0,1651.0,12585.0,34730.0,128.92,128.92,490.78,86.606,20.451,697.91,0.0,1.0,0.0,0.44557,691.26
16909.0,1651.0,29302.0,41107.0,193.95,193.95,759.37,82.153,25.825,704.66,0.0,1.0,0.0,1.3664,689.17
16910.0,1652.0,37620.0,4399.8,363.34,363.34,3542.3,104.86,22.095,703.87,0.0,1.0,0.0,0.4228,683.98
16912.0,1652.0,10158.0,22707.0,318.3,318.3,3057.7,113.01,17.006,693.08,0.0,1.0,0.0,-0.50149,687.71
16916.0,1653.0,10002.0,17883.0,175.43,175.43,689.07,103.25,24.488,697.91,0.0,1.0,0.0,0.762,692.62
16918.0,1653.0,22350.0,37523.0,133.64,133.64,474.59,90.404,22.849,703.57,0.0,1.0,0.0,0.7014,691.76
16926.0,1655.0,37677.0,4538.0,236.8,236.8,1213.1,107.0,29.971,702.43,0.0,1.0,0.0,-1.0684,682.51
16928.0,1655.0,23841.0,28397.0,87.546,87.546,257.09,117.22,16.235,701.74,0.0,1.0,0.0,0.073483,689.13
16930.0,1656.0,23122.0,7479.0,71.472,71.472,188.4,108.16,15.915,700.58,0.0,1.0,0.0,-1.6658,688.35
16932.0,1656.0,9926.1,17886.0,126.87,126.87,389.33,126.23,23.773,696.54,0.0,1.0,0.0,0.070603,691.29
16934.0,1657.0,18391.0,1357.3,248.44,248.44,1560.1,114.99,22.001,692.64,0.0,1.0,0.0,-1.0151,682.92
16936.0,1657.0,23107.0,7497.3,75.97,75.97,199.38,129.43,17.982,697.78,0.0,1.0,0.0,-1.1632,685.57
16938.0,1657.0,9940.6,17914.0,123.89,123.89,659.86,106.54,16.613,696.21,0.0,1.0,0.0,-0.061713,690.96
16939.0,1657.0,33038.0,22172.0,124.41,124.41,309.38,123.08,28.518,704.62,0.0,1.0,0.0,-0.51345,687.16
16940.0,1658.0,37648.0,4535.4,368.98,368.98,4352.7,114.3,19.08,701.8,0.0,1.0,0.0,-0.82931,681.9
16942.0,1658.0,33059.0,22186.0,182.39,182.39,1242.6,122.81,18.777,706.46,0.0,1.0,0.0,0.021826,688.99
16944.0,1658.0,22377.0,37544.0,201.47,201.47,1003.4,97.314,23.96,705.86,0.0,1.0,0.0,0.48411,694.04
16945.0,1659.0,18408.0,1302.2,148.74,148.74,437.42,118.55,32.304,702.9,0.0,1.0,0.0,-0.91219,693.17
16947.0,1659.0,23103.0,7429.0,289.39,289.39,2272.7,131.37,22.111,702.84,0.0,1.0,0.0,-0.32661,690.62
16948.0,1659.0,37881.0,12927.0,106.97,106.97,322.76,123.25,21.725,702.44,0.0,1.0,0.0,-0.81154,682.42
16950.0,1659.0,9893.7,17927.0,259.8,259.8,1925.3,103.3,19.792,698.7,0.0,1.0,0.0,-0.18185,693.47
16951.0,1659.0,22400.0,37545.0,130.93,130.93,802.84,91.403,11.354,697.87,0.0,1.0,0.0,0.76129,686.02
16952.0,1660.0,23122.0,7416.9,196.54,196.54,675.67,130.86,39.313,693.07,0.0,1.0,0.0,-0.96444,680.85
16953.0,1660.0,14704.0,11759.0,182.62,182.62,1415.7,135.23,16.856,692.33,0.0,1.0,0.0,-0.34832,684.56
16954.0,1660.0,37882.0,12922.0,174.66,174.66,576.9,111.12,30.901,701.02,0.0,1.0,0.0,-1.3276,680.99
16957.0,1661.0,37946.0,12949.0,181.51,181.51,960.76,113.3,19.929,711.01,0.0,1.0,0.0,-0.79412,690.96
16958.0,1661.0,10914.0,13479.0,165.49,165.49,1741.6,118.61,11.268,691.1,0.0,1.0,0.0,-0.29822,685.33
16959.0,1661.0,22377.0,37546.0,173.06,173.06,1051.0,96.04,17.993,700.82,0.0,1.0,0.0,0.63237,689.0
16960.0,1662.0,14696.0,11781.0,146.09,146.09,735.57,131.41,17.304,701.27,0.0,1.0,0.0,-0.77332,693.51
16962.0,1662.0,10903.0,13500.0,159.23,159.23,1347.7,130.34,11.618,694.63,0.0,1.0,0.0,-0.44777,688.87
16964.0,1662.0,22369.0,37553.0,193.81,193.81,1391.8,97.301,16.854,702.47,0.0,1.0,0.0,0.67086,690.65
16965.0,1663.0,23103.0,7404.3,171.64,171.64,650.49,130.27,28.802,703.08,0.0,1.0,0.0,-0.29374,690.87
16966.0,1663.0,10931.0,13490.0,195.6,195.6,2519.9,123.67,14.526,690.54,0.0,1.0,0.0,-0.43916,684.76
16967.0,1664.0,10897.0,13490.0,144.58,144.58,1291.2,122.39,11.676,695.03,0.0,1.0,0.0,-0.37321,689.27
16968.0,1664.0,22367.0,37538.0,187.61,187.61,1186.0,98.172,14.413,705.9,0.0,1.0,0.0,0.89058,694.08
16969.0,1665.0,10925.0,13490.0,151.68,151.68,1510.2,123.54,10.61,689.21,0.0,1.0,0.0,-0.31375,683.44
16972.0,1666.0,10893.0,13494.0,136.81,136.81,1164.4,123.27,13.096,694.19,0.0,1.0,0.0,-0.35835,688.43
16973.0,1666.0,9995.5,17997.0,164.08,164.08,818.26,119.35,21.828,693.98,0.0,1.0,0.0,-0.42494,688.69
16974.0,1666.0,22349.0,37557.0,163.47,163.47,1692.3,94.209,10.545,705.32,0.0,1.0,0.0,0.87046,693.51
16975.0,1667.0,10938.0,13491.0,175.4,175.4,1638.0,126.15,12.974,691.69,0.0,1.0,0.0,-0.27341,685.9
16976.0,1667.0,20837.0,28800.0,98.742,98.742,413.03,112.68,15.291,704.53,0.0,1.0,0.0,1.3197,693.52
16977.0,1667.0,22385.0,37555.0,123.6,123.6,666.28,103.54,13.959,699.88,0.0,1.0,0.0,1.0644,688.04
16979.0,1668.0,10912.0,13492.0,160.27,160.27,1919.7,124.86,10.2,692.77,0.0,1.0,0.0,-0.3156,687.0
16980.0,1668.0,10013.0,17921.0,129.46,129.46,341.9,123.99,29.34,694.36,0.0,1.0,0.0,0.041107,689.07
16982.0,1669.0,10921.0,13518.0,172.72,172.72,982.78,120.81,17.229,698.16,0.0,1.0,0.0,-0.62158,692.39
16983.0,1670.0,37681.0,4448.8,421.47,421.47,4536.1,105.65,28.159,704.83,0.0,1.0,0.0,-0.025085,684.92
16984.0,1670.0,35247.0,41894.0,164.43,164.43,566.96,82.504,25.852,702.23,0.0,1.0,0.0,0.83581,683.6
16988.0,1672.0,23587.0,18062.0,162.09,162.09,1141.3,127.0,16.763,702.43,0.0,1.0,0.0,-0.11644,689.96
16989.0,1673.0,10895.0,13515.0,158.78,158.78,1526.3,126.6,12.328,695.15,0.0,1.0,0.0,-0.41511,689.39
16990.0,1673.0,23535.0,18079.0,193.9,193.9,1653.9,132.49,17.51,706.15,0.0,1.0,0.0,-0.30035,693.71
16991.0,1673.0,20843.0,28782.0,151.04,151.04,681.86,111.93,17.282,693.07,0.0,1.0,0.0,1.2978,682.05
16992.0,1674.0,10906.0,13491.0,182.23,182.23,1970.8,131.39,10.523,692.82,0.0,1.0,0.0,-0.46221,687.06
16993.0,1674.0,23551.0,18016.0,110.24,110.24,483.85,122.3,19.775,701.67,0.0,1.0,0.0,-0.26617,689.22
16996.0,1675.0,37716.0,4567.7,164.74,164.74,636.18,81.603,26.772,701.6,0.0,1.0,0.0,-1.0771,681.67
16997.0,1675.0,10888.0,13489.0,169.09,169.09,1297.3,121.26,13.772,694.86,0.0,1.0,0.0,-0.4539,689.1
16998.0,1675.0,23572.0,18064.0,160.34,160.34,1166.4,142.9,15.027,701.55,0.0,1.0,0.0,-0.29679,689.09
17001.0,1676.0,10908.0,13482.0,150.03,150.03,1598.8,124.33,11.425,697.17,0.0,1.0,0.0,-0.27479,691.4
17002.0,1676.0,23563.0,18066.0,176.52,176.52,1441.1,131.74,16.8,704.98,0.0,1.0,0.0,-0.23472,692.52
17003.0,1677.0,10878.0,13469.0,150.73,150.73,1084.9,128.44,13.618,697.47,0.0,1.0,0.0,-0.27752,691.72
17004.0,1678.0,18403.0,1331.1,150.28,150.28,447.66,117.74,27.98,692.65,0.0,1.0,0.0,-0.39434,682.92
17005.0,1678.0,37676.0,4530.6,265.8,265.8,1719.6,111.55,20.239,701.63,0.0,1.0,0.0,-0.74935,681.72
17006.0,1678.0,10918.0,13473.0,143.53,143.53,1040.2,122.19,13.433,695.11,0.0,1.0,0.0,-0.12957,689.34
17008.0,1678.0,33066.0,22188.0,178.29,178.29,1091.9,120.98,15.38,708.09,0.0,1.0,0.0,0.19263,690.61
17009.0,1678.0,35183.0,29984.0,156.06,156.06,822.33,106.71,22.409,712.55,0.0,1.0,0.0,1.0543,693.95
17010.0,1679.0,9994.8,18012.0,112.74,112.74,241.15,114.95,34.824,694.53,0.0,1.0,0.0,-0.72023,689.25
17012.0,1680.0,35199.0,29987.0,153.72,153.72,717.44,101.29,22.843,706.28,0.0,1.0,0.0,1.1929,687.68
17013.0,1681.0,18472.0,1349.9,165.94,165.94,881.58,117.25,20.391,693.04,0.0,1.0,0.0,-1.4687,683.28
17014.0,1681.0,37675.0,4495.9,163.54,163.54,636.97,106.62,27.922,702.64,0.0,1.0,0.0,-0.70541,682.73
17015.0,1681.0,10129.0,22557.0,71.072,71.072,161.73,115.19,16.872,694.6,0.0,1.0,0.0,0.30565,689.24
17016.0,1681.0,20824.0,28872.0,198.06,198.06,1743.7,120.93,15.119,701.48,0.0,1.0,0.0,0.45629,690.47
17017.0,1681.0,35127.0,29971.0,99.132,99.132,382.13,105.78,16.154,711.0,0.0,1.0,0.0,1.2465,692.44
17019.0,1682.0,23567.0,18003.0,156.86,156.86,688.96,136.47,22.549,703.07,0.0,1.0,0.0,0.34656,690.62
17020.0,1682.0,20829.0,28833.0,111.89,111.89,513.67,106.15,14.131,697.31,0.0,1.0,0.0,0.76773,686.3
17021.0,1682.0,35168.0,29957.0,181.23,181.23,1098.3,106.22,18.557,712.63,0.0,1.0,0.0,1.5713,694.04
17022.0,1683.0,23573.0,18062.0,151.75,151.75,809.65,138.63,22.52,702.3,0.0,1.0,0.0,-0.4218,689.84
17023.0,1683.0,16327.0,34748.0,142.84,142.84,893.57,94.737,14.356,693.27,0.0,1.0,0.0,0.74275,684.64
17024.0,1684.0,10927.0,13486.0,151.39,151.39,1390.3,120.65,9.7301,690.27,0.0,1.0,0.0,-0.021288,684.49
17026.0,1684.0,35164.0,29991.0,132.0,132.0,566.88,101.81,18.999,705.76,0.0,1.0,0.0,0.90152,687.17
17028.0,1684.0,16324.0,34744.0,162.25,162.25,2807.7,104.6,8.4594,695.99,0.0,1.0,0.0,0.78668,687.36
17029.0,1685.0,37631.0,4493.0,396.53,396.53,4939.4,109.76,21.692,702.88,0.0,1.0,0.0,-0.50659,682.99
17030.0,1685.0,37842.0,12834.0,276.64,276.64,2539.0,110.91,17.596,700.79,0.0,1.0,0.0,-0.41616,680.79
17031.0,1685.0,23572.0,18058.0,167.43,167.43,1805.8,137.96,13.304,699.97,0.0,1.0,0.0,-0.39373,687.51
17033.0,1685.0,16339.0,34781.0,154.81,154.81,3228.7,122.08,7.3658,694.43,0.0,1.0,0.0,0.40687,685.79
17036.0,1686.0,9952.3,17926.0,157.72,157.72,556.89,108.43,28.026,689.85,0.0,1.0,0.0,0.037395,684.59
17037.0,1686.0,23540.0,18046.0,157.23,157.23,1310.4,138.6,12.641,706.71,0.0,1.0,0.0,0.031374,694.27
17041.0,1687.0,33041.0,22210.0,175.3,175.3,805.35,119.95,26.555,706.67,0.0,1.0,0.0,0.21575,689.21
17043.0,1687.0,16308.0,34752.0,147.82,147.82,1063.5,102.86,13.597,694.51,0.0,1.0,0.0,0.2613,685.89
17046.0,1688.0,23517.0,18045.0,151.51,151.51,371.42,129.62,35.254,696.54,0.0,1.0,0.0,-0.15037,684.1
17047.0,1688.0,32992.0,22168.0,326.67,326.67,2466.9,122.25,31.099,705.78,0.0,1.0,0.0,-0.55886,688.34
17049.0,1688.0,31743.0,25431.0,267.15,267.15,1944.0,116.05,21.17,705.46,0.0,1.0,0.0,0.19889,688.68
17050.0,1688.0,16320.0,34752.0,141.81,141.81,2394.6,110.1,7.8069,693.9,0.0,1.0,0.0,0.66047,685.27
17053.0,1689.0,34331.0,19860.0,273.32,273.32,1900.7,114.79,24.981,701.94,0.0,1.0,0.0,0.3232,683.79
17054.0,1689.0,33079.0,22183.0,154.18,154.18,852.31,121.09,18.607,705.69,0.0,1.0,0.0,0.2504,688.2
17057.0,1689.0,16313.0,34755.0,189.83,189.83,2396.1,104.73,11.152,695.54,0.0,1.0,0.0,0.75164,686.91
17060.0,1690.0,37911.0,12907.0,169.79,169.79,820.65,112.79,22.784,704.4,0.0,1.0,0.0,-0.73755,684.36
17061.0,1690.0,23537.0,18034.0,197.1,197.1,2385.5,139.73,10.299,694.5,0.0,1.0,0.0,0.093265,682.06
17062.0,1690.0,33005.0,22194.0,176.89,176.89,1028.9,122.64,20.442,707.8,0.0,1.0,0.0,-0.02684,690.36
17066.0,1690.0,16315.0,34772.0,162.4,162.4,1489.1,107.44,14.035,696.17,0.0,1.0,0.0,0.59065,687.55
17067.0,1690.0,7439.3,41875.0,101.24,101.24,333.87,82.508,13.672,687.05,0.0,1.0,0.0,1.1526,683.12
17069.0,1691.0,37722.0,4627.7,198.25,198.25,615.36,106.48,36.518,700.92,0.0,1.0,0.0,-1.6475,680.98
17070.0,1691.0,37934.0,12918.0,141.25,141.25,758.59,112.48,21.14,701.02,0.0,1.0,0.0,-0.9544,680.97
17071.0,1691.0,9958.5,17966.0,220.33,220.33,941.28,112.93,28.304,698.62,0.0,1.0,0.0,-0.541,693.36
17072.0,1691.0,23506.0,18003.0,182.43,182.43,1780.5,141.61,12.874,701.35,0.0,1.0,0.0,0.31723,688.93
17073.0,1691.0,32997.0,22213.0,226.18,226.18,1442.3,116.75,21.883,705.5,0.0,1.0,0.0,-0.22596,688.06
17075.0,1691.0,16289.0,34779.0,143.5,143.5,1384.4,99.888,9.6955,698.53,0.0,1.0,0.0,0.46682,689.92
17077.0,1692.0,23131.0,7535.4,99.417,99.417,318.09,130.18,19.809,696.73,0.0,1.0,0.0,-1.7151,684.5
17080.0,1692.0,23504.0,18058.0,237.86,237.86,2451.2,110.26,14.031,704.15,0.0,1.0,0.0,-0.15138,691.72
17082.0,1692.0,16289.0,34769.0,187.81,187.81,1642.1,110.82,15.501,698.85,0.0,1.0,0.0,0.6724,690.24
17085.0,1693.0,10932.0,13475.0,139.64,139.64,1167.6,130.94,12.741,692.56,0.0,1.0,0.0,-0.20569,686.79
17086.0,1693.0,23563.0,18039.0,159.54,159.54,1712.9,135.53,10.802,702.42,0.0,1.0,0.0,-0.11922,689.97
17087.0,1693.0,16290.0,34771.0,134.09,134.09,1268.0,100.72,9.945,696.8,0.0,1.0,0.0,0.69087,688.19
17089.0,1694.0,16323.0,34760.0,163.93,163.93,1994.2,108.31,9.6113,696.17,0.0,1.0,0.0,0.59593,687.55
17090.0,1695.0,18457.0,1367.5,76.334,76.334,159.27,122.3,21.701,690.7,0.0,1.0,0.0,-1.1066,680.94
17093.0,1695.0,23554.0,18052.0,240.05,240.05,3321.6,132.89,13.993,706.26,0.0,1.0,0.0,-0.25983,693.81
17095.0,1695.0,16266.0,34730.0,127.96,127.96,585.87,100.14,17.025,696.14,0.0,1.0,0.0,1.0866,687.54
17097.0,1696.0,23157.0,7491.9,135.17,135.17,767.45,134.26,18.486,700.95,0.0,1.0,0.0,-1.0723,688.71
17099.0,1696.0,31680.0,25419.0,196.28,196.28,1046.1,122.75,24.059,709.4,0.0,1.0,0.0,0.3513,692.65
17102.0,1697.0,37899.0,12973.0,125.33,125.33,286.28,110.16,39.497,703.16,0.0,1.0,0.0,-1.3614,683.13
17103.0,1697.0,9986.6,17954.0,129.53,129.53,388.53,122.56,27.483,692.45,0.0,1.0,0.0,-0.43242,687.17
17104.0,1697.0,23536.0,18131.0,277.79,277.79,3105.3,114.34,16.037,702.09,0.0,1.0,0.0,-0.94397,689.65
17105.0,1697.0,33070.0,22138.0,199.74,199.74,1141.0,117.16,19.475,706.15,0.0,1.0,0.0,0.5654,688.67
17106.0,1697.0,31767.0,25448.0,480.56,480.56,9399.9,120.59,15.051,706.62,0.0,1.0,0.0,0.18771,689.83
17107.0,1697.0,16316.0,34754.0,176.26,176.26,2997.7,107.05,9.7203,696.72,0.0,1.0,0.0,0.691,688.09
17108.0,1698.0,37904.0,12901.0,268.89,268.89,2598.4,116.39,20.463,703.87,0.0,1.0,0.0,-0.66675,683.83
17111.0,1698.0,31711.0,25421.0,214.47,214.47,1215.0,116.7,23.003,706.4,0.0,1.0,0.0,0.11599,689.64
17113.0,1698.0,16316.0,34772.0,158.45,158.45,1873.2,114.24,9.5903,697.1,0.0,1.0,0.0,0.54251,688.47
17114.0,1699.0,23597.0,18067.0,124.47,124.47,606.78,142.32,17.269,696.7,0.0,1.0,0.0,-0.17798,684.22
17117.0,1700.0,34199.0,19860.0,175.69,175.69,854.66,125.32,21.005,707.71,0.0,1.0,0.0,-0.018863,689.63
17118.0,1700.0,33085.0,22188.0,236.93,236.93,1491.5,119.71,23.57,700.78,0.0,1.0,0.0,-0.026597,683.29
17120.0,1701.0,23124.0,7464.9,150.2,150.2,517.39,126.7,32.03,701.71,0.0,1.0,0.0,-0.61126,689.49
17121.0,1701.0,33099.0,22172.0,174.28,174.28,914.69,123.75,23.018,703.5,0.0,1.0,0.0,0.49192,686.0
17122.0,1701.0,41766.0,34022.0,232.31,232.31,1085.8,83.637,30.026,708.3,0.0,1.0,0.0,1.0458,686.22
17123.0,1702.0,10884.0,13490.0,213.75,213.75,1927.7,127.73,16.07,696.62,0.0,1.0,0.0,-0.40777,690.87
17124.0,1702.0,33062.0,22203.0,250.51,250.51,1964.5,130.63,20.123,703.9,0.0,1.0,0.0,-0.090117,686.42
17126.0,1702.0,41818.0,33987.0,490.55,490.55,13741.0,83.692,9.8217,707.73,0.0,1.0,0.0,0.8151,685.62
17127.0,1703.0,10885.0,13475.0,164.51,164.51,923.29,118.31,17.984,694.76,0.0,1.0,0.0,-0.29649,689.01
17128.0,1703.0,23524.0,18009.0,185.2,185.2,1996.4,137.73,12.518,705.98,0.0,1.0,0.0,0.40313,693.54
17129.0,1703.0,33034.0,22161.0,117.14,117.14,468.65,124.19,18.627,710.94,0.0,1.0,0.0,0.35219,693.48
17132.0,1704.0,10809.0,13513.0,76.374,76.374,185.36,125.03,19.751,689.09,0.0,1.0,0.0,-0.20963,683.37
17133.0,1704.0,23602.0,18041.0,98.477,98.477,285.18,132.91,20.453,698.18,0.0,1.0,0.0,0.077213,685.7
17134.0,1704.0,33073.0,22222.0,207.31,207.31,1045.8,120.5,23.717,703.38,0.0,1.0,0.0,-0.28984,685.9
17138.0,1706.0,23510.0,18038.0,278.57,278.57,2237.3,132.66,23.025,700.94,0.0,1.0,0.0,-0.16974,688.51
17139.0,1707.0,9999.6,17944.0,202.71,202.71,1260.2,121.13,22.204,692.82,0.0,1.0,0.0,-0.46664,687.53
17142.0,1708.0,33010.0,22206.0,186.68,186.68,872.79,117.04,23.269,710.39,0.0,1.0,0.0,-0.10593,692.94
17144.0,1709.0,10026.0,17932.0,193.15,193.15,991.65,119.87,20.071,693.4,0.0,1.0,0.0,-0.17484,688.1
17145.0,1710.0,9988.6,17946.0,130.38,130.38,414.73,120.6,23.127,691.24,0.0,1.0,0.0,-0.49367,685.96
17146.0,1711.0,18459.0,1301.1,143.53,143.53,494.83,121.53,25.809,693.03,0.0,1.0,0.0,-0.74791,683.27
17147.0,1711.0,9960.6,17989.0,144.03,144.03,347.05,109.12,37.32,691.32,0.0,1.0,0.0,-1.0585,686.05
17152.0,1712.0,33063.0,22216.0,196.18,196.18,777.62,113.44,33.784,703.93,0.0,1.0,0.0,-0.30889,686.45
17156.0,1713.0,31109.0,17014.0,127.74,127.74,431.09,123.28,19.939,704.43,0.0,1.0,0.0,-0.78266,687.99
17157.0,1713.0,33089.0,22080.0,693.77,693.77,33019.0,122.59,10.163,705.16,0.0,1.0,0.0,1.0515,687.67
17162.0,1715.0,34087.0,2588.3,271.04,271.04,1346.4,111.75,30.052,704.95,0.0,1.0,0.0,-1.1036,686.93
17164.0,1715.0,23546.0,17963.0,143.22,143.22,515.32,135.05,24.198,706.23,0.0,1.0,0.0,0.85566,693.79
17167.0,1716.0,34066.0,2632.5,175.6,175.6,666.78,120.79,28.758,709.97,0.0,1.0,0.0,-1.1993,691.96
17168.0,1716.0,23115.0,7489.9,57.006,57.006,159.74,128.0,12.343,699.54,0.0,1.0,0.0,-0.80949,687.32
17169.0,1716.0,10854.0,13534.0,96.614,96.614,325.1,123.31,16.98,696.87,0.0,1.0,0.0,-0.96102,691.13
17172.0,1716.0,23546.0,18041.0,211.71,211.71,983.98,131.59,27.75,698.0,0.0,1.0,0.0,-0.28379,685.55
17173.0,1716.0,33009.0,22234.0,117.71,117.71,287.76,123.28,28.503,707.11,0.0,1.0,0.0,-0.76405,689.66
17178.0,1718.0,34068.0,2572.6,157.62,157.62,636.07,113.85,25.448,707.64,0.0,1.0,0.0,-0.80881,689.64
17180.0,1718.0,9979.4,17970.0,219.69,219.69,1545.5,118.24,19.428,691.27,0.0,1.0,0.0,-0.64455,686.0
17181.0,1718.0,23572.0,18017.0,162.17,162.17,1482.9,144.25,11.038,695.83,0.0,1.0,0.0,0.13033,683.37
17182.0,1718.0,33105.0,22153.0,147.98,147.98,746.4,116.43,17.216,701.13,0.0,1.0,0.0,0.32041,683.63
17184.0,1719.0,34146.0,2589.2,161.09,161.09,568.85,110.0,26.883,705.67,0.0,1.0,0.0,-1.1574,687.62
17186.0,1719.0,23555.0,18032.0,173.03,173.03,1566.5,135.41,13.273,701.79,0.0,1.0,0.0,-0.16635,689.34
17187.0,1719.0,33039.0,22174.0,161.82,161.82,1180.2,114.85,14.651,708.87,0.0,1.0,0.0,0.21343,691.4
17189.0,1720.0,34130.0,2581.9,199.85,199.85,1137.0,117.64,20.583,702.62,0.0,1.0,0.0,-1.0575,684.58
17193.0,1720.0,33058.0,22175.0,170.82,170.82,1025.5,126.02,18.342,706.99,0.0,1.0,0.0,-0.0029606,689.51
17195.0,1721.0,34127.0,2657.0,240.42,240.42,1470.2,109.49,24.478,709.12,0.0,1.0,0.0,-1.3798,691.08
17197.0,1721.0,9922.1,17907.0,178.98,178.98,614.38,118.18,29.252,692.59,0.0,1.0,0.0,-0.10521,687.35
17198.0,1721.0,36949.0,18174.0,159.75,159.75,624.48,112.06,27.953,708.28,0.0,1.0,0.0,0.19882,688.75
17199.0,1721.0,10193.0,22627.0,139.85,139.85,525.24,113.23,23.009,689.54,0.0,1.0,0.0,-0.20456,684.15
17200.0,1721.0,38031.0,23539.0,100.23,100.23,340.57,97.052,17.603,709.78,0.0,1.0,0.0,0.39256,689.68
17201.0,1722.0,34099.0,2672.9,202.19,202.19,910.17,116.0,25.8,703.64,0.0,1.0,0.0,-1.4432,685.61
17202.0,1722.0,10906.0,13498.0,171.53,171.53,1071.2,120.24,18.402,694.51,0.0,1.0,0.0,-0.62775,688.74
17203.0,1722.0,10001.0,17988.0,139.16,139.16,487.86,116.01,26.163,694.06,0.0,1.0,0.0,-0.57294,688.77
17207.0,1723.0,38065.0,23576.0,328.35,328.35,5190.6,109.78,11.555,701.93,0.0,1.0,0.0,0.031583,681.81
17210.0,1724.0,10914.0,13488.0,171.49,171.49,1726.0,123.72,11.518,691.32,0.0,1.0,0.0,-0.45163,685.55
17212.0,1724.0,36979.0,18180.0,120.5,120.5,324.9,117.07,31.542,707.36,0.0,1.0,0.0,-0.040479,687.81
17214.0,1725.0,10898.0,13502.0,196.9,196.9,1803.7,117.7,13.079,695.79,0.0,1.0,0.0,-0.58429,690.03
17216.0,1725.0,36947.0,18196.0,218.63,218.63,698.05,112.7,46.063,703.0,0.0,1.0,0.0,0.026727,683.47
17219.0,1726.0,23548.0,18042.0,166.45,166.45,850.85,125.72,23.19,702.36,0.0,1.0,0.0,-0.081765,689.91
17220.0,1726.0,36953.0,18196.0,247.45,247.45,1664.0,114.32,23.996,706.99,0.0,1.0,0.0,-0.0151,687.45
17222.0,1727.0,23531.0,18041.0,183.94,183.94,1783.2,136.65,15.814,705.72,0.0,1.0,0.0,0.011378,693.29
17223.0,1727.0,36922.0,18183.0,165.66,165.66,750.63,120.3,25.503,710.72,0.0,1.0,0.0,0.1087,691.2
17225.0,1728.0,36889.0,18171.0,340.79,340.79,4647.4,117.26,15.815,703.18,0.0,1.0,0.0,0.26142,683.68
17226.0,1728.0,33080.0,22204.0,224.25,224.25,1096.9,123.1,27.986,706.07,0.0,1.0,0.0,-0.13853,688.59
17227.0,1729.0,34094.0,2599.6,201.09,201.09,1008.1,117.97,22.312,705.82,0.0,1.0,0.0,-0.85309,687.8
17230.0,1729.0,33001.0,22133.0,147.18,147.18,558.47,117.03,25.305,707.69,0.0,1.0,0.0,0.80699,690.25
17233.0,1730.0,36976.0,18163.0,201.78,201.78,1094.1,113.84,22.816,700.7,0.0,1.0,0.0,0.40253,681.16
17234.0,1730.0,33019.0,22175.0,280.25,280.25,2507.0,123.27,19.243,708.7,0.0,1.0,0.0,0.19111,691.25
17236.0,1731.0,34138.0,2642.6,458.88,458.88,10519.0,107.34,12.2,705.71,0.0,1.0,0.0,-1.5683,687.67
17238.0,1731.0,36886.0,18172.0,226.78,226.78,1572.8,107.33,22.485,712.6,0.0,1.0,0.0,0.49205,693.11
17241.0,1732.0,10908.0,13492.0,144.57,144.57,1408.1,131.97,10.978,695.39,0.0,1.0,0.0,-0.26912,689.62
17242.0,1732.0,9961.4,17957.0,158.72,158.72,405.43,118.29,39.458,690.63,0.0,1.0,0.0,-0.42772,685.37
17243.0,1732.0,33031.0,22171.0,139.52,139.52,673.15,119.28,21.948,707.41,0.0,1.0,0.0,0.17759,689.96
17246.0,1733.0,10921.0,13435.0,211.57,211.57,1375.6,120.02,19.118,688.8,0.0,1.0,0.0,0.26291,683.03
17247.0,1733.0,33066.0,22216.0,261.66,261.66,3124.2,131.74,16.843,707.51,0.0,1.0,0.0,-0.20884,690.03
17250.0,1734.0,33057.0,22223.0,253.35,253.35,1526.4,126.63,32.022,706.92,0.0,1.0,0.0,-0.47373,689.45
17251.0,1734.0,38055.0,23582.0,237.33,237.33,1589.8,115.37,22.939,708.17,0.0,1.0,0.0,-0.27736,688.05
17253.0,1735.0,34068.0,2621.0,168.7,168.7,510.22,116.88,27.484,698.87,0.0,1.0,0.0,-1.3479,680.86
17255.0,1735.0,20011.0,21071.0,184.17,184.17,1912.6,130.86,13.072,704.09,0.0,1.0,0.0,0.18093,693.51
17256.0,1735.0,33051.0,22187.0,197.14,197.14,1009.1,118.22,23.484,708.16,0.0,1.0,0.0,0.10372,690.69
17262.0,1737.0,34154.0,2714.2,213.1,213.1,960.26,118.2,26.944,704.36,0.0,1.0,0.0,-2.1511,686.31
