"id","frame","x [nm]","y [nm]","sigmax [nm]","sigmay [nm]","intensity [photon]","offset [photon]","uncertainty [nm]","centroid [nm]","bgstd","z [nm]","z uncertainty","ydif","centroid2"
60883.0,7767.0,6387.8,31258.0,237.34,237.34,740.89,31.939,22.957,703.92,0.0,1.0,0.0,-0.70004,702.99
60884.0,7768.0,27501.0,9162.9,155.28,155.28,773.73,48.974,12.439,694.83,0.0,1.0,0.0,-0.13634,690.82
60886.0,7769.0,27483.0,9121.2,108.87,108.87,211.26,46.483,18.013,695.29,0.0,1.0,0.0,-0.31242,691.28
60887.0,7769.0,11812.0,12382.0,167.79,167.79,632.09,47.544,17.157,703.2,0.0,1.0,0.0,-0.55397,701.47
60889.0,7769.0,11871.0,21363.0,121.99,121.99,316.95,39.612,15.294,700.07,0.0,1.0,0.0,0.34736,698.34
60891.0,7770.0,27527.0,9145.5,131.64,131.64,493.43,49.528,14.05,699.86,0.0,1.0,0.0,0.068382,695.85
60892.0,7770.0,11809.0,12375.0,137.37,137.37,339.24,43.16,21.655,696.96,0.0,1.0,0.0,-0.33842,695.24
60893.0,7770.0,13793.0,15117.0,138.39,138.39,483.26,47.76,13.395,693.5,0.0,1.0,0.0,0.22904,691.49
60894.0,7770.0,11904.0,21422.0,139.57,139.57,484.45,43.735,18.766,701.34,0.0,1.0,0.0,0.15877,699.6
60896.0,7770.0,48094.0,42080.0,115.79,115.79,240.73,25.029,17.051,700.92,0.0,1.0,0.0,0.6221,693.9
60897.0,7771.0,27541.0,9110.4,112.31,112.31,196.32,46.378,24.44,699.44,0.0,1.0,0.0,-0.0061605,695.42
60898.0,7771.0,13810.0,15104.0,154.73,154.73,713.04,46.83,13.408,695.14,0.0,1.0,0.0,0.12765,693.13
60900.0,7772.0,13808.0,15089.0,132.82,132.82,468.61,44.969,13.005,693.22,0.0,1.0,0.0,0.1939,691.21
60902.0,7773.0,13813.0,15100.0,239.19,239.19,1505.6,48.031,16.858,692.82,0.0,1.0,0.0,0.37892,690.81
60904.0,7774.0,32731.0,29366.0,141.89,141.89,936.77,44.692,8.9061,701.6,0.0,1.0,0.0,0.80046,696.83
60906.0,7775.0,32778.0,29358.0,145.2,145.2,1020.4,43.865,9.3424,699.65,0.0,1.0,0.0,0.69593,694.87
60907.0,7776.0,32696.0,29366.0,160.94,160.94,491.79,39.212,17.718,698.92,0.0,1.0,0.0,0.15078,694.15
60908.0,7776.0,13133.0,40495.0,116.53,116.53,181.26,30.931,22.701,695.94,0.0,1.0,0.0,0.8099,694.02
60909.0,7777.0,27533.0,9155.2,149.85,149.85,649.91,47.524,15.086,698.04,0.0,1.0,0.0,0.037954,694.02
60910.0,7777.0,32701.0,29391.0,112.83,112.83,268.3,31.264,17.766,701.19,0.0,1.0,0.0,0.89365,696.42
60911.0,7778.0,32710.0,29369.0,143.98,143.98,589.21,39.689,15.016,700.58,0.0,1.0,0.0,0.54763,695.81
60913.0,7781.0,13088.0,40501.0,167.48,167.48,574.59,30.677,15.273,698.29,0.0,1.0,0.0,0.42169,696.38
60914.0,7783.0,7443.5,5286.4,158.27,158.27,389.1,41.294,24.45,697.67,0.0,1.0,0.0,-0.63234,696.59
60915.0,7784.0,7492.1,5283.4,204.58,204.58,781.59,41.766,21.072,698.95,0.0,1.0,0.0,-0.73338,697.85
60916.0,7785.0,7452.9,5279.3,214.13,214.13,772.71,40.336,23.127,700.15,0.0,1.0,0.0,-0.79142,699.07
60917.0,7786.0,7478.0,5259.2,180.57,180.57,802.56,39.565,16.115,693.65,0.0,1.0,0.0,-0.59623,692.56
60918.0,7788.0,7496.4,5196.4,136.48,136.48,321.92,42.704,20.548,700.4,0.0,1.0,0.0,0.14531,699.3
60919.0,7788.0,35980.0,35024.0,111.7,111.7,236.37,33.505,16.638,694.96,0.0,1.0,0.0,1.0886,689.72
60920.0,7789.0,7456.2,5216.5,148.48,148.48,521.22,41.752,14.927,703.82,0.0,1.0,0.0,-0.14535,702.73
60924.0,7792.0,7476.9,5285.5,142.58,142.58,412.29,39.79,15.921,691.82,0.0,1.0,0.0,-0.47983,690.73
60925.0,7792.0,12849.0,26356.0,143.42,143.42,534.11,41.057,13.533,695.5,0.0,1.0,0.0,0.16269,693.62
60926.0,7793.0,41934.0,25793.0,210.73,210.73,619.73,29.657,21.76,703.79,0.0,1.0,0.0,0.23837,697.68
60927.0,7793.0,12857.0,26355.0,148.29,148.29,519.42,40.536,19.192,694.84,0.0,1.0,0.0,0.3832,692.97
60929.0,7794.0,41963.0,25811.0,215.84,215.84,667.2,34.935,26.321,706.56,0.0,1.0,0.0,0.20482,700.45
60931.0,7795.0,34152.0,11398.0,176.5,176.5,500.98,43.87,19.65,706.15,0.0,1.0,0.0,0.24376,701.17
60937.0,7797.0,41987.0,25779.0,130.79,130.79,287.49,27.926,19.531,700.98,0.0,1.0,0.0,0.17956,694.86
60941.0,7798.0,34142.0,11400.0,152.8,152.8,494.86,43.365,18.041,706.09,0.0,1.0,0.0,-0.16502,701.11
60943.0,7799.0,7503.6,5274.2,130.24,130.24,681.39,44.349,11.878,692.72,0.0,1.0,0.0,-0.35613,691.63
60944.0,7799.0,34136.0,11441.0,159.58,159.58,470.9,44.96,20.733,705.49,0.0,1.0,0.0,-0.38143,700.51
60947.0,7800.0,34167.0,11397.0,125.74,125.74,329.48,43.977,18.256,707.17,0.0,1.0,0.0,0.042047,702.19
60948.0,7800.0,46091.0,29848.0,209.54,209.54,564.06,30.277,21.581,698.04,0.0,1.0,0.0,0.5498,691.32
60950.0,7801.0,34129.0,11411.0,95.161,95.161,160.61,41.224,21.611,703.89,0.0,1.0,0.0,-0.19235,698.91
60951.0,7802.0,7482.1,5253.4,150.39,150.39,743.6,37.845,11.752,692.72,0.0,1.0,0.0,-0.049708,691.63
60952.0,7802.0,34137.0,11370.0,173.07,173.07,543.79,42.771,20.373,705.72,0.0,1.0,0.0,0.5277,700.75
60953.0,7802.0,32383.0,15880.0,128.76,128.76,265.21,43.883,22.014,697.71,0.0,1.0,0.0,-0.24907,692.99
60958.0,7803.0,6419.3,31214.0,140.13,140.13,313.75,31.16,24.266,704.59,0.0,1.0,0.0,0.08445,703.65
60959.0,7804.0,7476.6,5254.6,128.44,128.44,309.34,40.529,17.756,690.92,0.0,1.0,0.0,-0.25635,689.83
60960.0,7805.0,40689.0,10550.0,110.3,110.3,225.34,37.992,20.073,703.35,0.0,1.0,0.0,-0.26404,697.41
60963.0,7806.0,7483.1,5249.9,154.04,154.04,413.41,40.427,22.093,694.52,0.0,1.0,0.0,-0.16297,693.43
60965.0,7806.0,26095.0,35498.0,156.66,156.66,485.42,35.357,17.859,706.65,0.0,1.0,0.0,0.79684,702.84
60966.0,7807.0,7500.2,5286.4,135.92,135.92,612.15,42.324,12.846,691.34,0.0,1.0,0.0,-0.58005,690.24
60968.0,7807.0,26067.0,35498.0,155.79,155.79,775.56,33.337,11.532,703.63,0.0,1.0,0.0,0.55583,699.83
60969.0,7808.0,7478.0,5267.3,119.84,119.84,596.73,41.925,9.6501,693.4,0.0,1.0,0.0,-0.46287,692.31
60971.0,7808.0,26074.0,35495.0,141.45,141.45,750.83,34.458,10.578,702.87,0.0,1.0,0.0,0.85566,699.07
60975.0,7811.0,7475.6,5263.5,142.09,142.09,696.87,43.006,12.288,698.51,0.0,1.0,0.0,-0.49098,697.42
60979.0,7812.0,454.96,26819.0,193.34,193.34,517.77,31.202,23.792,695.06,0.0,1.0,0.0,-0.036525,694.99
60984.0,7815.0,7491.0,5288.3,146.76,146.76,490.36,42.295,14.91,694.22,0.0,1.0,0.0,-0.70335,693.13
60988.0,7816.0,53221.0,21766.0,115.48,115.48,247.19,24.631,18.674,708.4,0.0,1.0,0.0,0.56257,700.64
60991.0,7817.0,27496.0,9130.7,150.2,150.2,1306.7,51.355,8.8564,701.76,0.0,1.0,0.0,0.18547,697.75
60993.0,7818.0,53268.0,21706.0,141.55,141.55,339.28,25.325,19.454,702.63,0.0,1.0,0.0,1.2349,694.86
60995.0,7818.0,20137.0,32735.0,126.03,126.03,487.56,36.92,11.679,701.07,0.0,1.0,0.0,0.56937,698.13
60996.0,7819.0,53295.0,21715.0,167.18,167.18,357.61,25.045,24.151,698.67,0.0,1.0,0.0,1.2441,690.9
60998.0,7820.0,53280.0,21746.0,114.32,114.32,293.89,25.129,14.431,703.51,0.0,1.0,0.0,1.1002,695.74
61003.0,7826.0,6436.1,31176.0,161.98,161.98,521.11,33.823,16.352,702.97,0.0,1.0,0.0,0.28008,702.03
61005.0,7828.0,6441.9,31227.0,205.28,205.28,485.54,31.788,28.994,697.71,0.0,1.0,0.0,-0.082707,696.77
61007.0,7831.0,6375.7,31193.0,168.68,168.68,555.82,32.934,18.269,704.15,0.0,1.0,0.0,-0.34434,703.22
61010.0,7834.0,6430.2,31197.0,122.56,122.56,325.66,34.182,15.66,701.19,0.0,1.0,0.0,0.32839,700.25
61011.0,7838.0,12392.0,26133.0,138.02,138.02,552.59,42.43,12.739,696.94,0.0,1.0,0.0,0.8108,695.13
61013.0,7839.0,12376.0,26178.0,145.62,145.62,862.41,42.463,11.551,694.25,0.0,1.0,0.0,0.087222,692.44
61014.0,7840.0,12357.0,26162.0,154.39,154.39,728.17,41.394,14.697,691.9,0.0,1.0,0.0,-0.12128,690.1
61015.0,7841.0,12404.0,26191.0,136.96,136.96,512.3,41.487,13.417,691.55,0.0,1.0,0.0,0.26121,689.74
61016.0,7843.0,27552.0,9104.9,116.92,116.92,255.5,30.413,19.167,701.32,0.0,1.0,0.0,-0.19449,697.3
61019.0,7846.0,16283.0,25501.0,170.23,170.23,1519.3,40.468,10.393,699.74,0.0,1.0,0.0,0.0099258,697.37
61021.0,7847.0,16323.0,25514.0,137.97,137.97,370.29,42.867,17.118,693.27,0.0,1.0,0.0,-0.27955,690.89
61023.0,7848.0,53284.0,21723.0,136.33,136.33,247.9,25.927,20.657,700.96,0.0,1.0,0.0,1.099,693.19
61024.0,7848.0,6446.4,31214.0,156.76,156.76,578.59,32.598,16.603,703.19,0.0,1.0,0.0,-9.158E-4,702.25
61025.0,7849.0,53336.0,21752.0,207.79,207.79,445.86,25.461,29.554,705.42,0.0,1.0,0.0,0.78108,697.64
61027.0,7849.0,6431.8,31206.0,189.9,189.9,943.96,37.77,12.313,703.93,0.0,1.0,0.0,-0.086596,703.0
61042.0,7861.0,6409.8,31170.0,212.12,212.12,729.44,32.429,23.838,704.43,0.0,1.0,0.0,0.58459,703.5
61045.0,7862.0,6444.2,31178.0,354.84,354.84,2657.0,34.211,16.473,695.18,0.0,1.0,0.0,-0.11739,694.24
61049.0,7865.0,37681.0,6291.8,179.77,179.77,583.1,41.712,22.787,698.54,0.0,1.0,0.0,-0.32715,693.04
61053.0,7867.0,27517.0,9136.8,166.44,166.44,1000.2,46.579,12.231,698.89,0.0,1.0,0.0,0.16,694.88
61055.0,7868.0,27520.0,9155.8,175.9,175.9,664.42,48.362,16.54,698.11,0.0,1.0,0.0,0.061922,694.1
61057.0,7869.0,37667.0,6340.9,211.45,211.45,743.68,36.685,23.918,703.5,0.0,1.0,0.0,-0.87195,698.01
61059.0,7869.0,6438.0,31217.0,190.01,190.01,692.51,32.368,18.345,702.54,0.0,1.0,0.0,-0.24919,701.6
61060.0,7870.0,37650.0,6349.7,275.91,275.91,1345.8,40.273,20.184,707.44,0.0,1.0,0.0,-0.58901,701.95
61062.0,7871.0,37617.0,6355.1,174.43,174.43,471.34,39.583,24.485,707.3,0.0,1.0,0.0,-1.3226,701.82
61065.0,7872.0,53307.0,21750.0,156.46,156.46,388.99,26.032,19.783,710.84,0.0,1.0,0.0,1.0613,703.07
61068.0,7874.0,37658.0,6303.9,208.82,208.82,662.53,38.426,24.906,698.17,0.0,1.0,0.0,-0.50437,692.68
61069.0,7875.0,37630.0,6226.4,152.78,152.78,326.65,39.043,25.614,703.88,0.0,1.0,0.0,0.078653,698.39
61070.0,7875.0,31000.0,23643.0,135.98,135.98,686.38,45.216,11.457,705.15,0.0,1.0,0.0,0.70238,700.63
61071.0,7876.0,31143.0,14404.0,558.02,558.02,8017.2,45.029,12.617,704.6,0.0,1.0,0.0,-0.42049,700.06
61072.0,7876.0,30998.0,23687.0,140.65,140.65,1286.6,44.216,8.1673,704.93,0.0,1.0,0.0,0.25509,700.41
61073.0,7877.0,27507.0,9146.0,121.76,121.76,336.49,45.56,20.903,697.45,0.0,1.0,0.0,-0.034625,693.44
61075.0,7878.0,27472.0,9131.1,128.53,128.53,480.96,37.104,13.793,698.81,0.0,1.0,0.0,0.20643,694.81
61077.0,7880.0,53268.0,21719.0,138.25,138.25,295.29,24.681,18.497,701.8,0.0,1.0,0.0,1.0055,694.03
61080.0,7882.0,27528.0,9128.6,161.29,161.29,970.61,46.728,12.747,698.27,0.0,1.0,0.0,0.15374,694.26
61081.0,7882.0,26354.0,37742.0,118.23,118.23,426.96,35.56,10.715,705.78,0.0,1.0,0.0,0.44258,701.94
61083.0,7884.0,27513.0,9173.9,171.0,171.0,654.29,48.289,16.797,696.93,0.0,1.0,0.0,-0.51589,692.92
61084.0,7884.0,26357.0,37732.0,131.32,131.32,399.73,36.078,16.341,697.85,0.0,1.0,0.0,0.59911,694.0
61086.0,7886.0,26349.0,37715.0,134.75,134.75,474.31,32.858,14.934,706.0,0.0,1.0,0.0,0.791,702.15
61087.0,7887.0,26357.0,37724.0,133.19,133.19,485.67,33.826,13.795,705.44,0.0,1.0,0.0,0.66432,701.6
61088.0,7888.0,26775.0,28946.0,198.45,198.45,830.7,40.733,17.678,703.97,0.0,1.0,0.0,0.8385,700.07
61090.0,7889.0,26363.0,37721.0,133.41,133.41,456.76,32.4,14.123,705.0,0.0,1.0,0.0,0.81006,701.16
61098.0,7894.0,27514.0,9124.6,179.03,179.03,2244.2,49.989,9.3203,695.39,0.0,1.0,0.0,0.42758,691.38
61100.0,7895.0,18398.0,13232.0,122.08,122.08,300.41,48.308,17.861,704.76,0.0,1.0,0.0,0.21653,702.08
61102.0,7896.0,26354.0,37714.0,134.3,134.3,577.9,34.31,11.202,704.73,0.0,1.0,0.0,1.0206,700.89
61103.0,7897.0,18387.0,13245.0,145.87,145.87,924.53,52.569,12.023,699.81,0.0,1.0,0.0,-0.020705,697.13
61104.0,7898.0,25142.0,3018.5,157.97,157.97,450.17,40.983,19.633,702.18,0.0,1.0,0.0,-0.89457,698.51
61105.0,7898.0,18419.0,13229.0,148.64,148.64,809.87,50.858,11.73,702.85,0.0,1.0,0.0,0.21579,700.17
61107.0,7899.0,18411.0,13236.0,168.56,168.56,1004.4,45.436,13.744,698.28,0.0,1.0,0.0,-0.18985,695.59
61109.0,7901.0,18414.0,13253.0,193.11,193.11,1522.1,45.477,12.199,698.67,0.0,1.0,0.0,-0.10924,695.98
61111.0,7902.0,18430.0,13236.0,150.73,150.73,653.16,44.411,13.914,700.96,0.0,1.0,0.0,0.028558,698.28
61116.0,7905.0,25099.0,2944.6,204.12,204.12,940.39,45.803,17.291,703.77,0.0,1.0,0.0,-0.59628,700.11
61118.0,7906.0,25136.0,3013.7,162.58,162.58,559.71,45.669,16.882,703.83,0.0,1.0,0.0,-1.1505,700.17
61119.0,7906.0,12473.0,4821.5,223.1,223.1,646.34,40.934,25.996,695.65,0.0,1.0,0.0,-0.29789,693.84
61124.0,7908.0,25127.0,3014.3,122.96,122.96,319.82,40.634,19.04,698.62,0.0,1.0,0.0,-0.9389,694.96
61126.0,7908.0,36324.0,30288.0,123.99,123.99,376.18,37.579,15.809,699.6,0.0,1.0,0.0,1.1483,694.3
61128.0,7909.0,36314.0,30343.0,125.46,125.46,313.5,35.792,19.95,706.37,0.0,1.0,0.0,0.50614,701.08
61130.0,7910.0,36294.0,30375.0,141.86,141.86,468.09,37.347,16.194,706.75,0.0,1.0,0.0,0.56754,701.46
61131.0,7911.0,25108.0,3031.1,130.97,130.97,279.63,5.5571,22.287,705.8,0.0,1.0,0.0,-1.5226,702.14
61132.0,7911.0,36317.0,30349.0,143.6,143.6,447.71,36.259,16.233,703.56,0.0,1.0,0.0,0.63719,698.26
61134.0,7913.0,25141.0,2958.5,185.24,185.24,575.4,44.555,22.793,705.47,0.0,1.0,0.0,-0.50523,701.8
61136.0,7913.0,27501.0,9150.2,149.85,149.85,1033.6,51.129,11.078,695.9,0.0,1.0,0.0,-0.041599,691.89
61137.0,7913.0,36361.0,30324.0,150.58,150.58,353.12,35.875,20.78,706.83,0.0,1.0,0.0,1.2562,701.53
61139.0,7914.0,27500.0,9144.9,228.24,228.24,2102.2,47.341,14.0,701.34,0.0,1.0,0.0,0.04076,697.33
61140.0,7914.0,36348.0,30344.0,193.38,193.38,728.06,34.534,19.593,704.75,0.0,1.0,0.0,0.87098,699.45
61141.0,7915.0,25104.0,3012.2,164.8,164.8,416.4,43.348,25.063,705.19,0.0,1.0,0.0,-0.87611,701.53
61142.0,7915.0,40850.0,23232.0,116.68,116.68,229.53,36.364,20.903,701.5,0.0,1.0,0.0,-0.11647,695.54
61143.0,7915.0,36298.0,30352.0,170.36,170.36,544.77,35.558,21.236,696.77,0.0,1.0,0.0,0.64823,691.47
61144.0,7916.0,25096.0,3026.1,663.73,663.73,17926.0,43.574,10.149,702.43,0.0,1.0,0.0,-0.8946,698.77
61145.0,7916.0,27535.0,9118.7,195.42,195.42,553.59,46.814,25.289,699.76,0.0,1.0,0.0,0.24716,695.74
61146.0,7916.0,40813.0,23192.0,156.82,156.82,496.98,37.789,18.925,703.98,0.0,1.0,0.0,0.58175,698.03
61147.0,7916.0,36319.0,30292.0,181.5,181.5,663.14,34.801,18.137,701.69,0.0,1.0,0.0,1.0904,696.4
61148.0,7917.0,40855.0,23199.0,177.43,177.43,708.37,32.88,17.895,703.09,0.0,1.0,0.0,0.93877,697.13
61149.0,7917.0,36307.0,30376.0,141.59,141.59,445.09,34.44,16.807,708.22,0.0,1.0,0.0,0.38051,702.93
61150.0,7918.0,36304.0,30334.0,150.4,150.4,540.18,36.998,18.012,702.57,0.0,1.0,0.0,0.84148,697.27
61151.0,7919.0,27495.0,9125.2,183.5,183.5,591.91,47.644,23.587,696.11,0.0,1.0,0.0,0.10749,692.11
61152.0,7919.0,36321.0,30341.0,167.46,167.46,545.91,37.228,19.572,708.2,0.0,1.0,0.0,0.83802,702.91
61153.0,7920.0,36321.0,30349.0,136.94,136.94,489.44,35.906,17.164,705.49,0.0,1.0,0.0,0.72069,700.2
61154.0,7921.0,27518.0,9130.4,160.54,160.54,1516.3,46.5,10.425,695.67,0.0,1.0,0.0,0.088417,691.66
61156.0,7922.0,27508.0,9180.8,115.02,115.02,193.74,45.465,22.358,697.02,0.0,1.0,0.0,-0.32518,693.01
61158.0,7923.0,18391.0,13256.0,133.74,133.74,434.71,44.456,15.379,700.52,0.0,1.0,0.0,-0.011199,697.84
61159.0,7924.0,18429.0,13286.0,141.46,141.46,755.39,51.533,12.528,696.76,0.0,1.0,0.0,-0.39135,694.07
61160.0,7925.0,18411.0,13270.0,176.96,176.96,689.27,48.34,16.761,697.92,0.0,1.0,0.0,-0.85397,695.23
61162.0,7926.0,18416.0,13299.0,141.06,141.06,1092.7,50.032,9.0704,697.8,0.0,1.0,0.0,-0.5984,695.11
61164.0,7927.0,18426.0,13307.0,130.82,130.82,938.46,46.813,7.6279,696.74,0.0,1.0,0.0,-0.74946,694.06
61165.0,7927.0,17932.0,25624.0,166.58,166.58,1054.5,42.971,10.965,700.9,0.0,1.0,0.0,0.34395,698.28
61166.0,7928.0,18425.0,13281.0,148.01,148.01,957.31,49.421,11.623,702.68,0.0,1.0,0.0,-0.28403,699.99
61167.0,7928.0,17937.0,25637.0,151.02,151.02,924.85,43.276,9.972,699.08,0.0,1.0,0.0,0.29606,696.46
61168.0,7928.0,20926.0,28385.0,152.9,152.9,837.24,42.16,10.903,705.03,0.0,1.0,0.0,0.44916,701.98
61169.0,7929.0,18416.0,13327.0,144.01,144.01,749.43,49.175,13.568,701.36,0.0,1.0,0.0,-0.85741,698.68
61170.0,7929.0,17951.0,25635.0,132.12,132.12,502.53,42.021,15.124,698.91,0.0,1.0,0.0,0.45187,696.29
61171.0,7930.0,18398.0,13283.0,132.24,132.24,772.69,48.656,10.684,703.29,0.0,1.0,0.0,-0.26162,700.61
61174.0,7932.0,18407.0,13251.0,152.34,152.34,723.47,46.935,12.838,699.07,0.0,1.0,0.0,-0.39008,696.38
61175.0,7932.0,17935.0,25631.0,136.56,136.56,771.56,40.258,11.161,698.11,0.0,1.0,0.0,0.23391,695.5
61176.0,7933.0,18391.0,13248.0,149.03,149.03,419.93,49.11,21.638,702.07,0.0,1.0,0.0,-0.034102,699.39
61178.0,7934.0,6917.3,3439.9,116.95,116.95,184.21,37.658,22.912,699.9,0.0,1.0,0.0,-0.41449,698.89
61179.0,7935.0,17933.0,25626.0,162.35,162.35,845.17,43.47,14.39,702.37,0.0,1.0,0.0,0.36459,699.75
61181.0,7938.0,6838.9,3361.0,147.88,147.88,219.6,38.187,40.05,690.64,0.0,1.0,0.0,-0.45697,689.64
61184.0,7938.0,25711.0,30727.0,150.63,150.63,750.86,39.142,11.422,699.41,0.0,1.0,0.0,0.45734,695.66
61185.0,7939.0,18423.0,13288.0,131.26,131.26,267.1,47.333,26.566,702.97,0.0,1.0,0.0,-0.19609,700.29
61186.0,7939.0,27347.0,27318.0,153.61,153.61,246.25,40.98,35.116,706.89,0.0,1.0,0.0,0.35255,702.9
61187.0,7939.0,25732.0,30735.0,133.57,133.57,1389.5,45.854,6.7552,704.22,0.0,1.0,0.0,0.51939,700.47
61188.0,7940.0,25745.0,30720.0,151.06,151.06,1509.4,45.426,8.3265,704.63,0.0,1.0,0.0,0.53772,700.88
61189.0,7941.0,25745.0,30734.0,125.19,125.19,799.37,38.13,8.6221,704.24,0.0,1.0,0.0,0.18442,700.49
61190.0,7942.0,25735.0,30723.0,147.13,147.13,1793.9,44.003,6.1722,705.06,0.0,1.0,0.0,0.4855,701.31
61191.0,7943.0,25756.0,30726.0,154.4,154.4,1424.3,45.067,7.0525,702.8,0.0,1.0,0.0,0.34967,699.05
61192.0,7944.0,25714.0,30715.0,150.41,150.41,721.25,38.045,15.208,707.3,0.0,1.0,0.0,0.86024,703.56
61193.0,7945.0,25767.0,30722.0,155.53,155.53,933.92,39.917,11.491,698.74,0.0,1.0,0.0,0.19896,694.98
61194.0,7947.0,25742.0,30690.0,140.89,140.89,641.99,41.309,11.167,703.05,0.0,1.0,0.0,0.89418,699.3
61195.0,7948.0,25747.0,30702.0,158.97,158.97,778.85,43.492,12.614,701.19,0.0,1.0,0.0,0.7581,697.44
61196.0,7949.0,25735.0,30681.0,148.41,148.41,727.08,38.385,11.206,702.7,0.0,1.0,0.0,0.89484,698.95
61197.0,7950.0,25736.0,30706.0,164.25,164.25,1031.1,40.359,10.266,706.28,0.0,1.0,0.0,0.68209,702.53
61198.0,7951.0,25779.0,30727.0,112.94,112.94,268.92,41.267,20.004,703.35,0.0,1.0,0.0,0.79559,699.6
61201.0,7956.0,34115.0,11409.0,152.37,152.37,527.2,41.054,18.699,707.13,0.0,1.0,0.0,-0.045955,702.15
61203.0,7956.0,27329.0,29665.0,141.41,141.41,595.3,37.806,14.0,704.54,0.0,1.0,0.0,0.36203,700.55
61205.0,7957.0,27326.0,29680.0,176.8,176.8,940.23,42.336,11.394,702.8,0.0,1.0,0.0,0.25562,698.82
61207.0,7958.0,25338.0,22876.0,113.47,113.47,364.45,48.292,13.075,694.46,0.0,1.0,0.0,-0.19872,690.76
61208.0,7958.0,27330.0,29678.0,175.9,175.9,760.0,42.39,16.822,707.5,0.0,1.0,0.0,0.067455,703.52
61209.0,7959.0,27329.0,29649.0,145.32,145.32,712.62,38.54,11.939,702.85,0.0,1.0,0.0,0.48937,698.87
61210.0,7961.0,27495.0,9136.0,171.16,171.16,836.64,44.489,14.891,703.8,0.0,1.0,0.0,-0.0011934,699.79
61211.0,7963.0,27532.0,9126.0,155.88,155.88,835.95,46.753,13.009,697.49,0.0,1.0,0.0,0.11425,693.48
61212.0,7963.0,34118.0,11389.0,181.79,181.79,759.42,43.931,17.358,707.32,0.0,1.0,0.0,-0.080288,702.35
61230.0,7972.0,19852.0,32330.0,132.43,132.43,587.38,35.064,11.092,697.46,0.0,1.0,0.0,0.5639,694.56
61246.0,7981.0,30858.0,13684.0,110.73,110.73,232.38,43.092,20.81,703.47,0.0,1.0,0.0,-0.3115,698.97
61249.0,7982.0,29691.0,12089.0,135.6,135.6,726.25,47.037,11.985,706.47,0.0,1.0,0.0,-0.33958,702.14
61252.0,7982.0,49082.0,23180.0,118.89,118.89,383.5,30.404,12.504,703.18,0.0,1.0,0.0,0.7418,696.03
61254.0,7983.0,29702.0,12084.0,163.15,163.15,1513.7,48.601,8.7925,702.69,0.0,1.0,0.0,-0.37617,698.36
61255.0,7983.0,30833.0,13669.0,179.4,179.4,791.16,43.28,13.847,707.82,0.0,1.0,0.0,-0.22839,703.32
61256.0,7983.0,49050.0,23233.0,166.0,166.0,290.97,27.612,28.333,702.97,0.0,1.0,0.0,0.49058,695.82
61258.0,7984.0,29686.0,12105.0,155.62,155.62,1588.7,47.302,8.7945,702.6,0.0,1.0,0.0,-0.64064,698.27
61259.0,7984.0,30836.0,13665.0,149.13,149.13,727.92,48.375,11.892,704.08,0.0,1.0,0.0,-0.12814,699.59
61262.0,7985.0,29723.0,12082.0,128.64,128.64,346.96,47.614,18.932,698.18,0.0,1.0,0.0,-0.45361,693.85
61263.0,7985.0,30837.0,13646.0,159.47,159.47,524.67,46.413,20.572,704.87,0.0,1.0,0.0,0.094026,700.37
61266.0,7987.0,25361.0,22908.0,121.85,121.85,242.11,45.032,19.2,695.01,0.0,1.0,0.0,-0.068525,691.31
61267.0,7987.0,18152.0,29219.0,128.56,128.56,459.96,39.024,14.599,704.34,0.0,1.0,0.0,0.17103,701.7
61270.0,7988.0,18200.0,29190.0,175.7,175.7,532.09,38.858,22.879,705.46,0.0,1.0,0.0,0.647,702.8
61273.0,7989.0,27518.0,9158.3,144.64,144.64,559.68,46.807,14.025,695.8,0.0,1.0,0.0,-0.26982,691.79
61274.0,7989.0,18166.0,29208.0,147.32,147.32,621.59,41.105,13.919,703.74,0.0,1.0,0.0,0.39069,701.09
61277.0,7990.0,18167.0,29182.0,182.16,182.16,742.68,40.354,16.434,701.74,0.0,1.0,0.0,0.33277,699.09
61280.0,7991.0,18169.0,29193.0,147.6,147.6,360.42,29.29,19.375,697.22,0.0,1.0,0.0,1.0771,694.57
61282.0,7991.0,19845.0,32302.0,168.75,168.75,527.01,34.916,17.031,703.84,0.0,1.0,0.0,0.72835,700.94
61291.0,7997.0,49058.0,23231.0,130.42,130.42,261.64,29.848,21.915,710.85,0.0,1.0,0.0,-0.01577,703.7
61298.0,7999.0,25335.0,22891.0,151.68,151.68,347.81,42.303,19.871,698.6,0.0,1.0,0.0,-1.0431,694.91
61301.0,7999.0,44683.0,32187.0,133.77,133.77,353.91,31.255,17.759,705.26,0.0,1.0,0.0,0.49196,698.75
61302.0,8000.0,3192.1,21698.0,146.91,146.91,420.08,34.392,18.147,697.1,0.0,1.0,0.0,0.16829,696.64
61306.0,8002.0,41451.0,16559.0,142.94,142.94,394.89,36.021,15.699,697.64,0.0,1.0,0.0,0.10427,691.6
61307.0,8002.0,3165.2,21711.0,192.48,192.48,946.78,37.225,14.72,701.83,0.0,1.0,0.0,0.38794,701.37
61309.0,8003.0,41420.0,16548.0,155.92,155.92,414.84,36.817,22.105,700.99,0.0,1.0,0.0,0.32849,694.95
61312.0,8004.0,41462.0,16552.0,157.12,157.12,544.18,35.87,17.811,701.43,0.0,1.0,0.0,0.34471,695.39
