"id","frame","x [nm]","y [nm]","sigmax [nm]","sigmay [nm]","intensity [photon]","offset [photon]","uncertainty [nm]","centroid [nm]","bgstd","z [nm]","z uncertainty","ydif","centroid2"
39590.0,1440.0,27269.0,23320.0,141.68,141.68,391.23,58.901,21.656,670.76,0.0,1.0,0.0,-0.033363,665.9
39594.0,1440.0,34009.0,43525.0,134.33,134.33,1026.7,69.535,9.1438,670.06,0.0,1.0,0.0,0.06383,664.0
39597.0,1441.0,40867.0,24559.0,220.24,220.24,838.59,58.813,22.516,671.74,0.0,1.0,0.0,-0.14688,664.45
39599.0,1441.0,18360.0,30002.0,138.54,138.54,308.89,57.926,17.573,667.05,0.0,1.0,0.0,-0.079568,663.77
39600.0,1441.0,38500.0,34460.0,143.04,143.04,692.21,65.958,13.99,676.36,0.0,1.0,0.0,0.52607,669.49
39603.0,1441.0,34012.0,43539.0,133.71,133.71,1168.0,74.86,8.4987,670.06,0.0,1.0,0.0,0.010968,664.0
39605.0,1441.0,30760.0,71354.0,151.31,151.31,1549.3,43.214,8.5174,668.54,0.0,1.0,0.0,1.1449,663.05
39607.0,1442.0,20860.0,15786.0,269.45,269.45,1169.6,51.765,19.714,669.39,0.0,1.0,0.0,-0.8654,665.67
39612.0,1442.0,23668.0,31583.0,128.99,128.99,367.33,56.992,17.31,674.35,0.0,1.0,0.0,0.39038,670.13
39616.0,1442.0,17737.0,39706.0,139.41,139.41,373.31,65.99,19.136,663.96,0.0,1.0,0.0,0.98322,660.8
39617.0,1442.0,33999.0,43542.0,147.14,147.14,895.55,75.001,10.6,672.49,0.0,1.0,0.0,0.069503,666.42
39618.0,1442.0,24912.0,45657.0,155.19,155.19,1849.0,70.954,7.8503,665.81,0.0,1.0,0.0,1.0068,661.37
39620.0,1443.0,20871.0,15790.0,189.67,189.67,560.64,51.111,23.811,664.53,0.0,1.0,0.0,-0.76647,660.81
39624.0,1443.0,21293.0,26094.0,125.39,125.39,340.87,61.832,18.12,672.22,0.0,1.0,0.0,0.72978,668.43
39626.0,1443.0,28170.0,33574.0,164.43,164.43,528.45,62.716,19.999,668.06,0.0,1.0,0.0,-0.029079,663.03
39627.0,1443.0,22986.0,37448.0,138.0,138.0,742.5,66.19,10.706,665.84,0.0,1.0,0.0,0.91368,661.74
39630.0,1443.0,27255.0,63239.0,147.86,147.86,511.93,54.553,15.336,668.45,0.0,1.0,0.0,-0.13916,663.59
39631.0,1443.0,38343.0,72641.0,119.93,119.93,1077.8,44.97,6.3626,674.86,0.0,1.0,0.0,1.4108,668.03
39632.0,1444.0,18540.0,7052.7,168.99,168.99,290.56,39.768,25.933,666.47,0.0,1.0,0.0,-1.6621,663.16
39635.0,1444.0,40834.0,24554.0,123.56,123.56,389.2,60.877,14.813,669.21,0.0,1.0,0.0,-0.34385,661.93
39637.0,1444.0,21306.0,26138.0,128.17,128.17,437.65,62.067,15.942,671.67,0.0,1.0,0.0,0.59551,667.87
39638.0,1444.0,22978.0,27314.0,167.35,167.35,538.54,60.961,21.337,669.24,0.0,1.0,0.0,-0.29339,665.14
39641.0,1444.0,31785.0,33315.0,113.82,113.82,222.32,65.657,20.008,667.24,0.0,1.0,0.0,0.12885,661.57
39642.0,1444.0,40791.0,33387.0,144.71,144.71,902.24,75.022,10.774,675.0,0.0,1.0,0.0,0.32764,667.73
39643.0,1444.0,32936.0,34116.0,146.62,146.62,1238.3,62.781,9.5216,674.11,0.0,1.0,0.0,0.53038,668.24
39644.0,1444.0,38511.0,34481.0,140.87,140.87,663.43,68.869,12.139,673.33,0.0,1.0,0.0,0.093418,666.47
39647.0,1444.0,34023.0,43527.0,138.6,138.6,786.24,77.587,11.664,670.55,0.0,1.0,0.0,0.065844,664.48
39650.0,1444.0,30781.0,71331.0,113.02,113.02,512.1,43.009,11.134,673.37,0.0,1.0,0.0,1.6843,667.88
39652.0,1445.0,20833.0,15711.0,198.49,198.49,849.44,50.792,19.242,666.55,0.0,1.0,0.0,-0.18632,662.83
39653.0,1445.0,14383.0,19858.0,163.62,163.62,447.19,52.764,20.926,670.79,0.0,1.0,0.0,-0.18294,668.23
39656.0,1445.0,38511.0,34463.0,155.52,155.52,704.88,64.476,13.686,672.31,0.0,1.0,0.0,0.65639,665.44
39659.0,1445.0,34000.0,43526.0,139.53,139.53,1369.7,77.759,9.0184,670.13,0.0,1.0,0.0,0.26176,664.07
39660.0,1445.0,24882.0,45647.0,140.17,140.17,1422.4,69.705,7.7757,667.42,0.0,1.0,0.0,0.9084,662.98
39661.0,1445.0,39076.0,53980.0,149.89,149.89,1087.9,68.727,9.3988,672.34,0.0,1.0,0.0,0.96953,665.37
39662.0,1445.0,38443.0,65734.0,135.64,135.64,1365.5,47.795,6.1304,677.07,0.0,1.0,0.0,1.2572,670.22
39663.0,1445.0,38362.0,72626.0,140.08,140.08,856.07,37.77,8.8914,676.95,0.0,1.0,0.0,1.5178,670.11
39664.0,1446.0,20867.0,15730.0,135.56,135.56,438.62,52.723,18.978,665.41,0.0,1.0,0.0,-0.33282,661.69
39665.0,1446.0,14402.0,19896.0,183.96,183.96,761.57,48.799,17.011,667.25,0.0,1.0,0.0,-0.82426,664.68
39667.0,1446.0,40839.0,24524.0,150.81,150.81,422.31,57.342,18.312,672.79,0.0,1.0,0.0,-0.10292,665.5
39669.0,1446.0,21312.0,26127.0,122.18,122.18,312.5,64.143,14.423,669.26,0.0,1.0,0.0,0.68126,665.46
39670.0,1446.0,22951.0,27317.0,194.28,194.28,543.81,63.227,28.824,672.7,0.0,1.0,0.0,-0.21917,668.61
39672.0,1446.0,18369.0,29996.0,148.65,148.65,352.93,58.273,24.94,667.08,0.0,1.0,0.0,0.029582,663.8
39675.0,1446.0,40747.0,33372.0,150.78,150.78,1084.4,69.168,9.2546,671.99,0.0,1.0,0.0,0.55304,664.72
39676.0,1446.0,38533.0,34439.0,137.84,137.84,902.35,63.404,10.635,669.99,0.0,1.0,0.0,0.85666,663.12
39678.0,1446.0,38956.0,38688.0,147.43,147.43,1051.5,72.53,9.8002,672.16,0.0,1.0,0.0,1.2662,665.21
39679.0,1446.0,34010.0,43539.0,144.27,144.27,1534.1,76.057,7.7308,670.94,0.0,1.0,0.0,0.11447,664.88
39680.0,1446.0,24855.0,45643.0,128.95,128.95,756.21,68.755,9.7134,673.83,0.0,1.0,0.0,0.95799,669.4
39681.0,1446.0,27255.0,63228.0,188.86,188.86,582.66,52.992,21.183,671.09,0.0,1.0,0.0,0.89296,666.23
39684.0,1447.0,20841.0,15777.0,149.03,149.03,559.37,51.607,15.75,669.27,0.0,1.0,0.0,-0.74039,665.56
39685.0,1447.0,14360.0,19871.0,199.01,199.01,998.1,55.102,17.144,670.71,0.0,1.0,0.0,-0.40432,668.15
39686.0,1447.0,36743.0,22069.0,188.0,188.0,1063.3,62.825,13.258,676.15,0.0,1.0,0.0,-0.023715,669.6
39689.0,1447.0,33262.0,27500.0,158.88,158.88,382.24,61.178,24.188,671.25,0.0,1.0,0.0,0.31712,665.32
39692.0,1447.0,40737.0,33411.0,157.27,157.27,692.83,64.207,14.617,671.91,0.0,1.0,0.0,0.33359,664.65
39693.0,1447.0,32976.0,34126.0,116.44,116.44,707.09,68.972,9.2609,672.08,0.0,1.0,0.0,0.49269,666.2
39696.0,1447.0,38972.0,38714.0,207.26,207.26,1778.2,73.549,10.925,673.53,0.0,1.0,0.0,0.92291,666.59
39702.0,1448.0,23688.0,31601.0,148.58,148.58,635.95,62.489,12.758,665.75,0.0,1.0,0.0,0.38379,661.53
39705.0,1448.0,18389.0,43185.0,130.37,130.37,1346.9,68.8,6.6595,666.77,0.0,1.0,0.0,1.0036,663.49
39706.0,1448.0,33992.0,43533.0,155.8,155.8,1260.3,79.515,9.9082,667.91,0.0,1.0,0.0,0.24258,661.85
39708.0,1448.0,29869.0,63774.0,134.07,134.07,942.26,52.062,7.819,670.17,0.0,1.0,0.0,0.7539,664.84
39712.0,1449.0,33244.0,27472.0,140.4,140.4,1371.4,61.971,7.9688,668.03,0.0,1.0,0.0,0.27822,662.1
39713.0,1449.0,20266.0,34818.0,151.6,151.6,246.63,62.002,37.973,672.55,0.0,1.0,0.0,2.1162,668.94
39717.0,1449.0,23269.0,52494.0,136.04,136.04,2965.2,69.273,8.4769,666.96,0.0,1.0,0.0,1.1254,662.81
39721.0,1450.0,14361.0,19884.0,169.54,169.54,620.85,49.945,19.708,669.84,0.0,1.0,0.0,-0.60406,667.28
39723.0,1450.0,33222.0,27473.0,206.54,206.54,1054.5,65.393,14.872,667.43,0.0,1.0,0.0,0.68053,661.51
39724.0,1450.0,18346.0,29993.0,169.58,169.58,412.77,53.988,26.427,669.7,0.0,1.0,0.0,-0.5706,666.43
39727.0,1450.0,34009.0,43543.0,147.47,147.47,1479.2,78.165,8.8346,669.35,0.0,1.0,0.0,0.076264,663.29
39729.0,1450.0,23271.0,52506.0,142.46,142.46,3084.0,68.569,7.1048,664.97,0.0,1.0,0.0,0.94422,660.82
39731.0,1451.0,20884.0,15797.0,151.12,151.12,444.98,48.2,20.326,665.95,0.0,1.0,0.0,-0.78304,662.23
39732.0,1451.0,14392.0,19893.0,168.36,168.36,685.79,54.153,13.967,668.24,0.0,1.0,0.0,-0.65331,665.67
39733.0,1451.0,40820.0,24576.0,161.3,161.3,569.8,59.67,14.829,668.04,0.0,1.0,0.0,-0.46918,660.76
39735.0,1451.0,23012.0,27275.0,128.29,128.29,454.73,59.777,15.006,665.34,0.0,1.0,0.0,0.082466,661.23
39736.0,1451.0,18429.0,30032.0,147.08,147.08,347.52,60.653,26.501,664.92,0.0,1.0,0.0,0.20188,661.63
39739.0,1451.0,17489.0,37043.0,147.93,147.93,801.19,60.387,11.513,667.98,0.0,1.0,0.0,0.017618,664.86
39740.0,1451.0,34564.0,37462.0,133.55,133.55,1241.4,72.275,7.4029,669.18,0.0,1.0,0.0,0.52157,663.01
39742.0,1451.0,34005.0,43546.0,129.54,129.54,1223.2,75.403,7.8035,670.5,0.0,1.0,0.0,-0.086952,664.43
39743.0,1451.0,29717.0,53158.0,138.9,138.9,1567.8,66.376,8.4159,671.91,0.0,1.0,0.0,1.0676,666.61
39744.0,1452.0,38063.0,13471.0,150.56,150.56,402.08,45.912,19.608,674.91,0.0,1.0,0.0,-1.2556,668.12
39745.0,1452.0,20837.0,15770.0,153.33,153.33,557.57,49.214,15.666,665.13,0.0,1.0,0.0,-0.74813,661.41
39749.0,1452.0,23033.0,27305.0,139.69,139.69,349.51,58.867,18.885,665.09,0.0,1.0,0.0,0.0017234,660.99
39750.0,1452.0,33269.0,27494.0,153.86,153.86,594.43,56.686,16.585,668.49,0.0,1.0,0.0,0.01732,662.56
39755.0,1452.0,34567.0,37479.0,137.97,137.97,1283.9,65.615,6.8464,673.2,0.0,1.0,0.0,0.51663,667.04
39756.0,1452.0,34020.0,43544.0,145.93,145.93,1202.7,77.509,8.7911,671.9,0.0,1.0,0.0,-0.099264,665.84
39757.0,1452.0,24855.0,45653.0,153.98,153.98,1074.2,65.915,10.357,671.48,0.0,1.0,0.0,1.1867,667.05
39759.0,1452.0,29837.0,63783.0,136.08,136.08,891.04,36.921,8.7221,670.14,0.0,1.0,0.0,1.2604,664.82
39763.0,1453.0,23017.0,27282.0,144.03,144.03,431.95,51.34,20.591,667.15,0.0,1.0,0.0,-0.081656,663.05
39764.0,1453.0,18351.0,29991.0,122.71,122.71,385.23,50.995,12.598,668.73,0.0,1.0,0.0,-0.22677,665.46
39765.0,1453.0,23671.0,31623.0,123.49,123.49,494.99,58.606,12.567,668.95,0.0,1.0,0.0,0.0074675,664.73
39767.0,1453.0,34005.0,43534.0,142.09,142.09,1570.5,72.314,7.7811,669.62,0.0,1.0,0.0,0.26172,663.55
39768.0,1453.0,29705.0,53184.0,154.22,154.22,1630.6,64.949,8.2884,669.56,0.0,1.0,0.0,0.92041,664.27
39769.0,1454.0,20858.0,15734.0,154.04,154.04,435.02,48.238,20.571,664.48,0.0,1.0,0.0,-0.38163,660.76
39772.0,1454.0,18402.0,29995.0,154.52,154.52,455.66,58.066,20.451,665.04,0.0,1.0,0.0,-0.33996,661.76
39777.0,1454.0,33998.0,43529.0,141.97,141.97,1209.4,79.332,6.4965,670.1,0.0,1.0,0.0,0.24169,664.04
39778.0,1454.0,18346.0,45780.0,119.9,119.9,749.89,63.289,7.8985,669.43,0.0,1.0,0.0,1.0424,666.16
39779.0,1454.0,29702.0,53171.0,160.91,160.91,4840.2,72.437,5.8779,674.7,0.0,1.0,0.0,1.1135,669.4
39780.0,1454.0,27214.0,63225.0,145.42,145.42,388.51,54.213,15.759,670.51,0.0,1.0,0.0,0.41541,665.66
39784.0,1455.0,20850.0,15768.0,146.17,146.17,640.31,53.215,12.627,666.18,0.0,1.0,0.0,-0.68803,662.46
39787.0,1455.0,18364.0,29953.0,93.051,93.051,243.2,57.994,13.984,668.47,0.0,1.0,0.0,0.43328,665.19
39790.0,1455.0,33457.0,36718.0,157.37,157.37,1403.7,65.157,9.6133,676.05,0.0,1.0,0.0,0.7284,670.09
39792.0,1455.0,18362.0,45784.0,152.06,152.06,1188.8,69.297,10.323,664.58,0.0,1.0,0.0,0.46561,661.3
39793.0,1455.0,29728.0,53162.0,120.44,120.44,608.26,64.862,10.757,667.27,0.0,1.0,0.0,0.96492,661.97
39795.0,1455.0,20226.0,71381.0,151.85,151.85,1263.3,31.683,9.4571,672.48,0.0,1.0,0.0,1.84,668.87
39798.0,1456.0,40880.0,24570.0,155.05,155.05,493.23,55.005,16.487,669.68,0.0,1.0,0.0,-0.085868,662.4
39800.0,1456.0,23688.0,31631.0,104.99,104.99,318.58,65.251,13.247,669.46,0.0,1.0,0.0,0.11633,665.24
39802.0,1456.0,31761.0,33315.0,165.31,165.31,764.49,64.274,14.2,666.32,0.0,1.0,0.0,0.53625,660.65
39804.0,1456.0,33435.0,36709.0,151.61,151.61,562.69,70.333,17.309,674.66,0.0,1.0,0.0,0.98729,668.69
39806.0,1456.0,16068.0,40254.0,126.68,126.68,734.74,53.192,9.4467,670.92,0.0,1.0,0.0,1.192,668.05
39807.0,1456.0,26185.0,44847.0,140.14,140.14,2355.1,72.353,6.3879,673.08,0.0,1.0,0.0,1.0121,668.41
39808.0,1456.0,27008.0,51112.0,120.22,120.22,1392.4,69.775,6.4851,667.92,0.0,1.0,0.0,1.1457,663.1
39809.0,1456.0,29698.0,53174.0,151.96,151.96,4496.2,71.834,5.6567,672.04,0.0,1.0,0.0,1.1844,666.75
39811.0,1456.0,27212.0,63175.0,141.06,141.06,395.81,52.976,17.842,674.82,0.0,1.0,0.0,0.89036,669.97
39812.0,1456.0,20239.0,71394.0,131.76,131.76,1163.7,33.772,7.3744,671.69,0.0,1.0,0.0,1.5464,668.08
39813.0,1457.0,38033.0,13437.0,195.14,195.14,802.99,47.548,16.937,675.93,0.0,1.0,0.0,-0.72996,669.15
39814.0,1457.0,20822.0,15746.0,172.06,172.06,576.46,50.437,18.21,673.73,0.0,1.0,0.0,-0.38471,670.02
39816.0,1457.0,18398.0,30034.0,186.81,186.81,496.57,55.927,26.836,666.69,0.0,1.0,0.0,0.20573,663.41
39820.0,1457.0,40711.0,33364.0,142.56,142.56,445.77,1.114,20.565,671.27,0.0,1.0,0.0,-0.075247,664.01
39823.0,1457.0,26156.0,44862.0,165.79,165.79,4806.0,79.367,6.7065,669.27,0.0,1.0,0.0,0.70893,664.61
39824.0,1457.0,27023.0,51126.0,139.13,139.13,1379.1,64.839,7.9561,667.03,0.0,1.0,0.0,0.76579,662.21
39825.0,1457.0,29708.0,53160.0,165.03,165.03,2207.6,71.84,7.8848,673.97,0.0,1.0,0.0,1.2634,668.67
39827.0,1457.0,36157.0,72561.0,124.44,124.44,591.97,43.582,10.133,673.63,0.0,1.0,0.0,1.2414,667.19
39831.0,1458.0,14386.0,19886.0,179.02,179.02,737.33,55.2,16.564,668.09,0.0,1.0,0.0,-0.25643,665.52
39832.0,1458.0,28696.0,21266.0,139.84,139.84,260.83,57.361,22.494,670.89,0.0,1.0,0.0,-0.5825,665.77
39833.0,1458.0,18378.0,29949.0,143.43,143.43,352.21,59.84,21.495,668.25,0.0,1.0,0.0,0.94582,664.97
39839.0,1458.0,29702.0,53173.0,152.06,152.06,1467.0,56.735,8.1599,671.34,0.0,1.0,0.0,1.091,666.05
39840.0,1458.0,20221.0,71364.0,138.05,138.05,1152.3,42.434,9.7301,669.61,0.0,1.0,0.0,1.6731,666.01
39842.0,1459.0,25121.0,15765.0,127.66,127.66,249.49,48.898,22.693,666.2,0.0,1.0,0.0,0.32569,661.72
39843.0,1459.0,20851.0,15777.0,150.61,150.61,409.86,49.858,22.405,665.99,0.0,1.0,0.0,-0.79869,662.27
39846.0,1459.0,40810.0,24543.0,154.92,154.92,554.18,60.359,16.907,667.93,0.0,1.0,0.0,-0.10736,660.65
39848.0,1459.0,21338.0,26103.0,153.14,153.14,483.0,64.903,17.72,672.08,0.0,1.0,0.0,0.82358,668.28
39849.0,1459.0,18351.0,29997.0,153.63,153.63,422.45,50.899,23.227,670.0,0.0,1.0,0.0,-0.2807,666.72
39854.0,1459.0,16095.0,40250.0,144.56,144.56,1987.2,59.23,7.7741,669.33,0.0,1.0,0.0,0.87036,666.46
39855.0,1459.0,29685.0,53163.0,153.44,153.44,5028.2,76.535,7.0949,673.3,0.0,1.0,0.0,1.2841,668.01
39856.0,1459.0,20246.0,71383.0,150.89,150.89,1052.0,37.434,10.068,668.87,0.0,1.0,0.0,1.6611,665.26
39857.0,1460.0,14388.0,19891.0,164.96,164.96,606.2,50.828,17.175,666.33,0.0,1.0,0.0,-0.66341,663.76
39858.0,1460.0,28701.0,21291.0,206.45,206.45,641.19,51.386,23.827,669.82,0.0,1.0,0.0,-0.12713,664.7
39860.0,1460.0,26132.0,29890.0,139.32,139.32,1480.5,65.998,7.3078,667.85,0.0,1.0,0.0,0.60829,663.19
39861.0,1460.0,18364.0,29946.0,161.2,161.2,408.05,58.947,22.989,664.45,0.0,1.0,0.0,0.74831,661.17
39864.0,1460.0,26210.0,36781.0,157.05,157.05,1214.6,64.108,8.9766,666.34,0.0,1.0,0.0,-0.22568,661.67
39866.0,1460.0,17249.0,46219.0,135.52,135.52,1017.9,14.419,8.356,672.12,0.0,1.0,0.0,0.14795,669.04
39867.0,1460.0,33493.0,54627.0,119.91,119.91,820.97,68.371,8.2638,670.39,0.0,1.0,0.0,0.93219,664.42
39868.0,1460.0,20242.0,71404.0,159.3,159.3,1284.8,47.992,9.6468,671.36,0.0,1.0,0.0,1.662,667.75
39870.0,1461.0,20862.0,15808.0,152.38,152.38,276.69,51.211,29.367,669.46,0.0,1.0,0.0,-1.2717,665.74
39871.0,1461.0,14385.0,19882.0,150.6,150.6,516.56,52.194,18.416,669.56,0.0,1.0,0.0,-1.0089,666.99
39874.0,1461.0,39836.0,25394.0,158.47,158.47,419.26,58.676,20.812,671.05,0.0,1.0,0.0,-0.31503,663.95
39875.0,1461.0,26138.0,29905.0,148.91,148.91,1865.9,66.078,6.3574,671.75,0.0,1.0,0.0,0.30416,667.09
39879.0,1461.0,16092.0,40240.0,159.12,159.12,1830.5,60.906,8.474,666.7,0.0,1.0,0.0,0.94628,663.83
39881.0,1461.0,40853.0,52564.0,168.37,168.37,2372.3,63.98,8.7726,677.4,0.0,1.0,0.0,1.2023,670.12
39882.0,1461.0,43398.0,53246.0,146.24,146.24,1381.6,63.382,8.1452,674.85,0.0,1.0,0.0,1.0396,667.12
39883.0,1461.0,33482.0,54614.0,131.78,131.78,1272.1,70.745,6.8061,675.44,0.0,1.0,0.0,1.3844,669.47
39884.0,1461.0,20235.0,71391.0,161.63,161.63,1288.0,38.855,10.014,672.29,0.0,1.0,0.0,1.794,668.68
39885.0,1462.0,20841.0,15783.0,173.06,173.06,605.0,55.404,17.321,666.36,0.0,1.0,0.0,-0.81232,662.65
39890.0,1462.0,39863.0,25347.0,227.94,227.94,1205.5,57.365,16.777,667.96,0.0,1.0,0.0,0.21928,660.85
39891.0,1462.0,26143.0,29891.0,134.8,134.8,1145.7,70.959,8.0611,670.99,0.0,1.0,0.0,0.32448,666.33
39896.0,1462.0,34057.0,47485.0,134.22,134.22,1065.3,76.947,9.3859,674.61,0.0,1.0,0.0,0.5466,668.54
39897.0,1462.0,43409.0,53227.0,150.46,150.46,1598.1,76.66,8.8204,674.62,0.0,1.0,0.0,1.3754,666.88
39900.0,1462.0,36142.0,72547.0,120.79,120.79,657.44,42.508,8.5304,676.68,0.0,1.0,0.0,1.3485,670.24
39901.0,1463.0,14396.0,19887.0,192.85,192.85,863.77,54.241,16.66,670.61,0.0,1.0,0.0,-0.47035,668.04
39904.0,1463.0,39879.0,25391.0,178.06,178.06,662.84,58.563,22.249,672.97,0.0,1.0,0.0,0.10241,665.86
39905.0,1463.0,21300.0,26118.0,123.36,123.36,363.08,65.982,15.146,673.08,0.0,1.0,0.0,1.092,669.28
39906.0,1463.0,23017.0,27271.0,102.27,102.27,299.65,64.64,12.304,672.14,0.0,1.0,0.0,0.32024,668.03
39907.0,1463.0,26132.0,29898.0,172.09,172.09,2012.0,65.914,9.1956,670.66,0.0,1.0,0.0,0.39401,666.0
39912.0,1463.0,17264.0,46222.0,146.88,146.88,1496.8,65.48,7.698,667.13,0.0,1.0,0.0,0.51508,664.05
39914.0,1463.0,36146.0,72564.0,132.15,132.15,731.17,42.313,9.5741,675.08,0.0,1.0,0.0,1.4713,668.63
39916.0,1464.0,20816.0,15796.0,164.94,164.94,480.64,52.041,22.508,664.96,0.0,1.0,0.0,-1.0372,661.25
39917.0,1464.0,14359.0,19884.0,193.26,193.26,485.16,49.849,24.541,668.71,0.0,1.0,0.0,-0.40679,666.15
39918.0,1464.0,21303.0,26131.0,119.5,119.5,260.97,61.166,16.684,665.37,0.0,1.0,0.0,0.72288,661.57
39919.0,1464.0,26145.0,29904.0,144.04,144.04,1653.7,57.69,7.3243,671.17,0.0,1.0,0.0,0.25743,666.51
39920.0,1464.0,18381.0,30044.0,253.44,253.44,966.99,59.222,23.75,665.39,0.0,1.0,0.0,-0.4781,662.11
39921.0,1464.0,25412.0,35610.0,154.53,154.53,678.15,64.528,14.199,669.8,0.0,1.0,0.0,0.26457,665.27
39923.0,1464.0,35457.0,38474.0,151.6,151.6,952.82,69.493,11.383,672.56,0.0,1.0,0.0,0.62974,666.23
39925.0,1464.0,35019.0,51762.0,161.65,161.65,1247.1,76.416,9.0196,671.03,0.0,1.0,0.0,1.1238,664.78
39927.0,1465.0,20868.0,15751.0,176.47,176.47,678.18,54.547,16.747,667.21,0.0,1.0,0.0,-0.55612,663.49
39928.0,1465.0,25176.0,22603.0,166.25,166.25,608.01,59.004,14.602,672.08,0.0,1.0,0.0,-0.18348,667.59
39930.0,1465.0,26134.0,29886.0,148.42,148.42,1852.0,65.676,5.8453,667.17,0.0,1.0,0.0,0.5066,662.51
39934.0,1465.0,35460.0,38451.0,140.88,140.88,807.12,72.003,10.898,672.97,0.0,1.0,0.0,0.85077,666.65
39937.0,1465.0,36149.0,72550.0,128.5,128.5,829.93,31.566,9.1203,672.23,0.0,1.0,0.0,1.8113,665.78
39940.0,1466.0,14395.0,19877.0,170.01,170.01,669.89,53.14,16.946,666.62,0.0,1.0,0.0,-0.44598,664.05
39944.0,1466.0,26125.0,29905.0,146.07,146.07,1177.0,56.407,9.7948,671.14,0.0,1.0,0.0,0.4387,666.48
39951.0,1467.0,20872.0,15800.0,162.17,162.17,508.67,49.123,18.045,665.78,0.0,1.0,0.0,-0.99103,662.06
39952.0,1467.0,14409.0,19878.0,178.11,178.11,939.43,49.02,15.857,667.69,0.0,1.0,0.0,-0.49113,665.12
39953.0,1467.0,40838.0,24561.0,186.69,186.69,497.58,60.616,28.64,671.78,0.0,1.0,0.0,-0.29318,664.5
39958.0,1467.0,23966.0,47875.0,151.84,151.84,846.68,70.893,11.413,671.35,0.0,1.0,0.0,0.69506,667.08
39959.0,1467.0,20241.0,71363.0,145.2,145.2,989.3,39.26,9.9428,673.17,0.0,1.0,0.0,2.0679,669.56
39961.0,1468.0,20845.0,15774.0,152.14,152.14,628.02,48.766,14.594,664.99,0.0,1.0,0.0,-0.78877,661.27
39962.0,1468.0,14393.0,19887.0,152.62,152.62,549.1,50.122,16.735,668.01,0.0,1.0,0.0,-0.15847,665.44
39966.0,1468.0,22970.0,27328.0,207.98,207.98,757.39,61.909,21.594,668.57,0.0,1.0,0.0,-0.42852,664.47
39967.0,1468.0,18380.0,29986.0,120.47,120.47,335.44,60.61,19.104,668.05,0.0,1.0,0.0,0.54501,664.77
39968.0,1468.0,23678.0,31615.0,161.6,161.6,419.02,61.004,21.024,668.01,0.0,1.0,0.0,0.12893,663.79
39971.0,1468.0,30574.0,45826.0,152.36,152.36,901.15,68.578,11.449,668.41,0.0,1.0,0.0,0.6219,662.96
39974.0,1468.0,36149.0,72548.0,125.44,125.44,924.07,37.317,8.2614,673.09,0.0,1.0,0.0,1.1742,666.65
39975.0,1469.0,20864.0,15764.0,176.19,176.19,831.58,50.789,16.891,665.32,0.0,1.0,0.0,-0.67794,661.6
39976.0,1469.0,14368.0,19921.0,201.68,201.68,986.43,52.021,17.307,668.27,0.0,1.0,0.0,-0.87552,665.71
39977.0,1469.0,36749.0,22071.0,147.72,147.72,414.59,55.001,21.327,667.35,0.0,1.0,0.0,0.039162,660.8
39978.0,1469.0,21320.0,26154.0,133.32,133.32,449.84,61.661,15.846,669.73,0.0,1.0,0.0,0.29244,665.92
39979.0,1469.0,13873.0,28613.0,144.04,144.04,253.24,53.007,25.148,664.87,0.0,1.0,0.0,0.47605,662.4
39980.0,1469.0,18372.0,30033.0,203.51,203.51,655.83,53.327,23.742,672.7,0.0,1.0,0.0,0.43894,669.43
39985.0,1469.0,35803.0,39770.0,171.67,171.67,1505.1,78.025,10.065,669.42,0.0,1.0,0.0,0.85027,663.03
39986.0,1469.0,24698.0,42845.0,131.63,131.63,761.17,72.791,10.355,668.6,0.0,1.0,0.0,0.55995,664.19
39987.0,1469.0,30047.0,46604.0,147.27,147.27,754.65,69.089,13.122,666.67,0.0,1.0,0.0,0.78131,661.31
39990.0,1469.0,25683.0,72548.0,119.03,119.03,824.53,38.859,8.298,667.59,0.0,1.0,0.0,1.2121,663.02
39991.0,1469.0,36165.0,72567.0,131.95,131.95,1157.8,46.727,9.4166,676.04,0.0,1.0,0.0,1.24,669.59
39992.0,1470.0,20830.0,15787.0,163.46,163.46,655.73,50.853,16.03,668.31,0.0,1.0,0.0,-1.1067,664.59
39993.0,1470.0,14364.0,19893.0,189.24,189.24,845.07,54.947,15.464,671.74,0.0,1.0,0.0,-0.61995,669.18
39994.0,1470.0,36758.0,22068.0,171.46,171.46,566.21,62.354,18.148,673.21,0.0,1.0,0.0,0.22575,666.66
39995.0,1470.0,21310.0,26131.0,120.77,120.77,466.06,62.766,11.819,669.91,0.0,1.0,0.0,0.65152,666.11
39996.0,1470.0,18354.0,29992.0,130.02,130.02,232.86,59.544,25.614,670.74,0.0,1.0,0.0,0.69829,667.47
39999.0,1470.0,30028.0,46617.0,146.64,146.64,1198.4,72.68,7.5324,672.77,0.0,1.0,0.0,0.42065,667.41
40001.0,1470.0,22183.0,65109.0,152.64,152.64,820.68,52.671,12.432,669.97,0.0,1.0,0.0,1.3489,666.02
40003.0,1470.0,25666.0,72537.0,130.35,130.35,1280.4,43.783,6.5365,669.01,0.0,1.0,0.0,1.5373,664.43
40009.0,1471.0,21314.0,26129.0,126.31,126.31,446.04,59.927,16.525,672.93,0.0,1.0,0.0,0.56432,669.13
40012.0,1471.0,12083.0,32510.0,166.7,166.7,610.04,47.255,16.032,663.15,0.0,1.0,0.0,0.15279,661.0
