config_name,alpha,phi,n_domains
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-789.txt.gz,1.1,0.16,70.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-79.txt.gz,1.1,0.16,83.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-790.txt.gz,1.1,0.16,55.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-791.txt.gz,1.1,0.16,76.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-792.txt.gz,1.1,0.16,85.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-793.txt.gz,1.1,0.16,65.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-794.txt.gz,1.1,0.16,70.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-795.txt.gz,1.1,0.16,80.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-796.txt.gz,1.1,0.16,87.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-797.txt.gz,1.1,0.16,68.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-798.txt.gz,1.1,0.16,78.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-799.txt.gz,1.1,0.16,68.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-8.txt.gz,1.1,0.16,68.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-80.txt.gz,1.1,0.16,79.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-800.txt.gz,1.1,0.16,66.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-801.txt.gz,1.1,0.16,84.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-802.txt.gz,1.1,0.16,76.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-803.txt.gz,1.1,0.16,87.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-804.txt.gz,1.1,0.16,64.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-805.txt.gz,1.1,0.16,68.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-806.txt.gz,1.1,0.16,58.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-807.txt.gz,1.1,0.16,78.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-808.txt.gz,1.1,0.16,66.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-809.txt.gz,1.1,0.16,70.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-81.txt.gz,1.1,0.16,81.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-810.txt.gz,1.1,0.16,76.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-811.txt.gz,1.1,0.16,81.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-812.txt.gz,1.1,0.16,88.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-813.txt.gz,1.1,0.16,84.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-814.txt.gz,1.1,0.16,63.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-815.txt.gz,1.1,0.16,75.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-816.txt.gz,1.1,0.16,64.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-817.txt.gz,1.1,0.16,67.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-818.txt.gz,1.1,0.16,77.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-819.txt.gz,1.1,0.16,83.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-82.txt.gz,1.1,0.16,71.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-820.txt.gz,1.1,0.16,69.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-821.txt.gz,1.1,0.16,76.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-822.txt.gz,1.1,0.16,79.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-823.txt.gz,1.1,0.16,50.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-824.txt.gz,1.1,0.16,66.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-825.txt.gz,1.1,0.16,63.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-826.txt.gz,1.1,0.16,73.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-827.txt.gz,1.1,0.16,62.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-828.txt.gz,1.1,0.16,72.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-829.txt.gz,1.1,0.16,70.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-83.txt.gz,1.1,0.16,84.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-830.txt.gz,1.1,0.16,63.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-831.txt.gz,1.1,0.16,69.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-832.txt.gz,1.1,0.16,81.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-833.txt.gz,1.1,0.16,65.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-834.txt.gz,1.1,0.16,61.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-835.txt.gz,1.1,0.16,70.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-836.txt.gz,1.1,0.16,68.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-837.txt.gz,1.1,0.16,67.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-838.txt.gz,1.1,0.16,78.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-839.txt.gz,1.1,0.16,75.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-84.txt.gz,1.1,0.16,69.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-840.txt.gz,1.1,0.16,50.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-841.txt.gz,1.1,0.16,80.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-842.txt.gz,1.1,0.16,73.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-843.txt.gz,1.1,0.16,81.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-844.txt.gz,1.1,0.16,74.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-845.txt.gz,1.1,0.16,58.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-846.txt.gz,1.1,0.16,78.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-847.txt.gz,1.1,0.16,75.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-848.txt.gz,1.1,0.16,63.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-849.txt.gz,1.1,0.16,78.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-85.txt.gz,1.1,0.16,73.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-850.txt.gz,1.1,0.16,67.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-851.txt.gz,1.1,0.16,83.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-852.txt.gz,1.1,0.16,78.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-853.txt.gz,1.1,0.16,81.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-854.txt.gz,1.1,0.16,87.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-855.txt.gz,1.1,0.16,63.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-856.txt.gz,1.1,0.16,72.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-857.txt.gz,1.1,0.16,65.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-858.txt.gz,1.1,0.16,81.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-859.txt.gz,1.1,0.16,65.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-86.txt.gz,1.1,0.16,75.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-860.txt.gz,1.1,0.16,68.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-861.txt.gz,1.1,0.16,80.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-862.txt.gz,1.1,0.16,68.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-863.txt.gz,1.1,0.16,58.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-864.txt.gz,1.1,0.16,62.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-865.txt.gz,1.1,0.16,71.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-866.txt.gz,1.1,0.16,58.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-867.txt.gz,1.1,0.16,78.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-868.txt.gz,1.1,0.16,78.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-869.txt.gz,1.1,0.16,77.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-87.txt.gz,1.1,0.16,55.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-870.txt.gz,1.1,0.16,66.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-871.txt.gz,1.1,0.16,71.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-872.txt.gz,1.1,0.16,72.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-873.txt.gz,1.1,0.16,70.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-874.txt.gz,1.1,0.16,57.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-875.txt.gz,1.1,0.16,82.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-876.txt.gz,1.1,0.16,72.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-877.txt.gz,1.1,0.16,69.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-878.txt.gz,1.1,0.16,76.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-879.txt.gz,1.1,0.16,67.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-88.txt.gz,1.1,0.16,77.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-880.txt.gz,1.1,0.16,77.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-881.txt.gz,1.1,0.16,64.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-882.txt.gz,1.1,0.16,63.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-883.txt.gz,1.1,0.16,62.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-884.txt.gz,1.1,0.16,61.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-885.txt.gz,1.1,0.16,65.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-886.txt.gz,1.1,0.16,67.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-887.txt.gz,1.1,0.16,66.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-888.txt.gz,1.1,0.16,55.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-889.txt.gz,1.1,0.16,74.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-89.txt.gz,1.1,0.16,68.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-890.txt.gz,1.1,0.16,71.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-891.txt.gz,1.1,0.16,78.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-892.txt.gz,1.1,0.16,79.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-893.txt.gz,1.1,0.16,71.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-894.txt.gz,1.1,0.16,47.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-895.txt.gz,1.1,0.16,75.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-896.txt.gz,1.1,0.16,71.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-897.txt.gz,1.1,0.16,84.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-898.txt.gz,1.1,0.16,78.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-899.txt.gz,1.1,0.16,78.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-9.txt.gz,1.1,0.16,86.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-90.txt.gz,1.1,0.16,76.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-900.txt.gz,1.1,0.16,72.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-901.txt.gz,1.1,0.16,75.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-902.txt.gz,1.1,0.16,73.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-903.txt.gz,1.1,0.16,81.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-904.txt.gz,1.1,0.16,70.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-905.txt.gz,1.1,0.16,64.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-906.txt.gz,1.1,0.16,59.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-907.txt.gz,1.1,0.16,62.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-908.txt.gz,1.1,0.16,73.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-909.txt.gz,1.1,0.16,70.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-91.txt.gz,1.1,0.16,57.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-910.txt.gz,1.1,0.16,79.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-911.txt.gz,1.1,0.16,75.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-912.txt.gz,1.1,0.16,67.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-913.txt.gz,1.1,0.16,67.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-914.txt.gz,1.1,0.16,51.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-915.txt.gz,1.1,0.16,77.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-916.txt.gz,1.1,0.16,61.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-917.txt.gz,1.1,0.16,65.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-918.txt.gz,1.1,0.16,75.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-919.txt.gz,1.1,0.16,55.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-92.txt.gz,1.1,0.16,79.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-920.txt.gz,1.1,0.16,74.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-921.txt.gz,1.1,0.16,64.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-922.txt.gz,1.1,0.16,69.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-923.txt.gz,1.1,0.16,81.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-924.txt.gz,1.1,0.16,69.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-925.txt.gz,1.1,0.16,67.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-926.txt.gz,1.1,0.16,61.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-927.txt.gz,1.1,0.16,84.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-928.txt.gz,1.1,0.16,86.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-929.txt.gz,1.1,0.16,72.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-93.txt.gz,1.1,0.16,77.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-930.txt.gz,1.1,0.16,80.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-931.txt.gz,1.1,0.16,60.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-932.txt.gz,1.1,0.16,58.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-933.txt.gz,1.1,0.16,61.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-934.txt.gz,1.1,0.16,74.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-935.txt.gz,1.1,0.16,63.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-936.txt.gz,1.1,0.16,82.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-937.txt.gz,1.1,0.16,78.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-938.txt.gz,1.1,0.16,71.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-939.txt.gz,1.1,0.16,81.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-94.txt.gz,1.1,0.16,72.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-940.txt.gz,1.1,0.16,63.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-941.txt.gz,1.1,0.16,71.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-942.txt.gz,1.1,0.16,56.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-943.txt.gz,1.1,0.16,59.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-944.txt.gz,1.1,0.16,68.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-945.txt.gz,1.1,0.16,75.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-946.txt.gz,1.1,0.16,66.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-947.txt.gz,1.1,0.16,63.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-948.txt.gz,1.1,0.16,59.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-949.txt.gz,1.1,0.16,64.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-95.txt.gz,1.1,0.16,80.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-950.txt.gz,1.1,0.16,79.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-951.txt.gz,1.1,0.16,64.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-952.txt.gz,1.1,0.16,80.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-953.txt.gz,1.1,0.16,83.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-954.txt.gz,1.1,0.16,79.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-955.txt.gz,1.1,0.16,69.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-956.txt.gz,1.1,0.16,78.0
SRRW-MARCELO-L=130-N=373483-phi=0.16-alpha=1.1-bmax=20-r=0.49-ru=10/config-957.txt.gz,1.1,0.16,66.0
